mpi_proc,omp_threads,time
1,1,428.912648
1,1,429.344322
1,1,429.410038
1,1,429.191027
1,1,429.324518
1,2,219.067055
1,2,219.143740
1,2,219.048242
1,2,219.084164
1,2,219.084996
1,3,146.435337
1,3,146.394625
1,3,146.507015
1,3,146.376167
1,3,146.491929
1,4,110.259848
1,4,110.522349
1,4,110.336802
1,4,110.403432
1,4,110.412231
1,5,88.448754
1,5,88.696458
1,5,88.530345
1,5,88.680973
1,5,88.761965
1,6,73.954057
1,6,73.905178
1,6,73.958458
1,6,74.030659
1,6,73.867110
1,7,63.607200
1,7,63.662454
1,7,63.666843
1,7,63.703102
1,7,63.696467
1,8,56.110424
1,8,56.060536
1,8,56.305494
1,8,56.237847
1,8,56.356523
1,10,44.790587
1,10,44.819057
1,10,44.790638
1,10,44.782149
1,10,44.826862
1,10,44.844163
1,10,44.873641
1,10,44.813365
1,10,44.863285
1,10,44.964909
1,12,37.495274
1,12,37.481090
1,12,37.692256
1,12,37.505920
1,12,37.718191
1,12,37.513571
1,12,37.516992
1,12,37.601281
1,12,37.512823
1,12,37.506556
1,14,32.247717
1,14,32.291733
1,14,32.306248
1,14,32.302570
1,14,32.327010
1,14,32.276551
1,14,32.324023
1,14,32.313202
1,14,32.575712
1,14,32.432280
1,16,28.789611
1,16,28.148947
1,16,28.253727
1,16,28.596839
1,16,28.703617
1,16,29.582715
1,16,28.597017
1,16,28.592837
1,16,28.474129
1,16,28.863367
1,18,25.001071
1,18,25.629750
1,18,25.404552
1,18,25.595086
1,18,25.509344
1,18,25.522240
1,18,25.723024
1,18,25.674491
1,18,25.540931
1,18,25.543966
1,20,22.656346
1,20,23.048673
1,20,23.065975
1,20,23.206882
1,20,23.062697
1,20,23.120926
1,20,23.258953
1,20,22.612000
1,20,23.091235
1,20,22.991387
1,22,21.112896
1,22,21.461091
1,22,20.622781
1,22,21.297334
1,22,20.940876
1,22,21.173279
1,22,21.374324
1,22,20.663724
1,22,21.265399
1,22,21.105175
1,24,19.413286
1,24,19.374709
1,24,18.962327
1,24,19.584434
1,24,19.496021
1,24,19.357385
1,24,19.479060
1,24,18.989684
1,24,19.744095
1,24,18.997732
1,26,18.169179
1,26,17.902683
1,26,17.755685
1,26,17.581973
1,26,17.614809
1,26,17.940764
1,26,17.595441
1,26,18.256168
1,26,17.627674
1,26,17.790573
1,28,16.718787
1,28,16.538983
1,28,16.561143
1,28,16.365184
1,28,17.032689
1,28,16.379999
1,28,17.055315
1,28,16.402660
1,28,16.802514
1,28,16.382586
1,30,15.693133
1,30,15.347475
1,30,15.857934
1,30,15.375855
1,30,15.956537
1,30,15.339017
1,30,15.709135
1,30,15.350749
1,30,16.044386
1,30,15.360824
1,32,14.773780
1,32,14.461822
1,32,14.870936
1,32,14.424748
1,32,14.924126
1,32,14.421663
1,32,14.438270
1,32,14.433211
1,32,14.954356
1,32,14.928657
1,34,13.550787
1,34,13.615766
1,34,13.638947
1,34,13.643090
1,34,13.620330
1,34,13.637664
1,34,13.655854
1,34,13.733109
1,34,13.631550
1,34,14.280437
1,36,13.174044
1,36,12.920592
1,36,13.238834
1,36,13.241009
1,36,13.001969
1,36,13.271656
1,36,12.935244
1,36,13.298793
1,36,12.923579
1,36,12.977824
1,38,12.353263
1,38,12.281626
1,38,12.540254
1,38,12.839041
1,38,12.312822
1,38,12.594885
1,38,12.328177
1,38,12.287628
1,38,12.828439
1,38,12.305784
1,40,11.980867
1,40,11.744352
1,40,12.124794
1,40,12.171901
1,40,11.749548
1,40,11.994967
1,40,11.739240
1,40,12.115012
1,40,12.265943
1,40,11.754303
1,42,11.397369
1,42,11.212844
1,42,11.519146
1,42,11.682879
1,42,11.491232
1,42,11.208249
1,42,11.716177
1,42,11.407078
1,42,11.218276
1,42,11.851369
1,44,10.995219
1,44,10.747020
1,44,10.871437
1,44,10.982722
1,44,10.719139
1,44,11.178964
1,44,10.726824
1,44,10.737658
1,44,11.406405
1,44,10.741437
1,46,10.227521
1,46,10.887420
1,46,10.284792
1,46,10.568007
1,46,10.305196
1,46,10.473973
1,46,10.296213
1,46,10.306711
1,46,10.579657
1,46,10.343376
1,48,10.305325
1,48,9.890052
1,48,9.922653
1,48,10.358660
1,48,9.957165
1,48,9.888277
1,48,10.046229
1,48,9.913482
1,48,9.894429
1,48,10.287912
1,50,9.492819
1,50,9.527992
1,50,9.942799
1,50,9.937083
1,50,9.542641
1,50,9.663555
1,50,9.969310
1,50,9.547747
1,50,9.540209
1,50,9.554272
1,52,9.124080
1,52,9.391079
1,52,9.194518
1,52,9.461607
1,52,9.308960
1,52,9.211879
1,52,9.484528
1,52,9.204801
1,52,9.212746
1,52,9.232079
1,54,8.815831
1,54,9.188481
1,54,9.033796
1,54,9.028910
1,54,8.902739
1,54,8.915488
1,54,9.041028
1,54,8.906044
1,54,8.896022
1,54,9.197823
1,56,8.525794
1,56,8.596308
1,56,8.618576
1,56,8.595823
1,56,8.584346
1,56,8.617892
1,56,8.781932
1,56,8.596358
1,56,8.607454
1,56,8.738775
1,58,8.484840
1,58,8.346321
1,58,8.338208
1,58,8.637085
1,58,8.372616
1,58,8.320012
1,58,8.348482
1,58,8.414959
1,58,8.345039
1,58,8.341177
1,60,8.541949
1,60,8.074440
1,60,8.073373
1,60,8.341569
1,60,8.206055
1,60,8.073358
1,60,8.073796
1,60,8.516529
1,60,8.267667
1,60,8.085166
1,62,7.767843
1,62,8.154940
1,62,7.830480
1,62,7.843013
1,62,7.933593
1,62,7.830540
1,62,7.863422
1,62,7.976572
1,62,7.841279
1,62,7.841496
1,64,7.694280
1,64,7.607409
1,64,7.610304
1,64,7.729989
1,64,7.802099
1,64,7.627312
1,64,7.741085
1,64,8.061132
1,64,7.803931
1,64,7.637286
