mpi_proc,omp_threads,time
2,1,102.286303
2,1,102.794332
2,1,102.719638
2,1,102.701901
2,1,102.774419
2,2,52.307265
2,2,52.281154
2,2,52.411110
2,2,52.339046
2,2,52.533197
2,3,35.235044
2,3,35.303184
2,3,35.292501
2,3,35.346023
2,3,35.324579
2,4,26.777119
2,4,26.586484
2,4,27.068188
2,4,26.786949
2,4,26.548995
2,5,21.418564
2,5,21.485538
2,5,21.676484
2,5,21.828825
2,5,21.583827
2,6,18.011643
2,6,18.048895
2,6,18.029662
2,6,18.041805
2,6,18.052629
2,7,15.604123
2,7,15.642133
2,7,15.651507
2,7,15.657211
2,7,15.828147
2,8,14.088443
2,8,13.883209
2,8,13.985354
2,8,13.864479
2,8,13.911271
2,10,11.088071
2,10,11.075587
2,10,11.249150
2,10,11.065898
2,10,11.187954
2,10,11.067879
2,10,11.063927
2,10,11.065183
2,10,11.056505
2,10,11.068307
2,12,9.263421
2,12,9.532999
2,12,9.296188
2,12,9.713931
2,12,9.295436
2,12,9.296707
2,12,9.549043
2,12,9.297136
2,12,9.302868
2,12,9.493577
2,14,7.993282
2,14,8.033650
2,14,8.030710
2,14,8.028305
2,14,8.026196
2,14,8.109550
2,14,8.037263
2,14,8.186985
2,14,8.034587
2,14,8.036334
2,16,7.324606
2,16,7.108146
2,16,7.119685
2,16,7.346432
2,16,7.432784
2,16,7.140816
2,16,7.157950
2,16,7.220080
2,16,7.333370
2,16,7.122064
2,18,6.312817
2,18,6.512209
2,18,6.359036
2,18,6.361202
2,18,6.554420
2,18,6.587902
2,18,6.362802
2,18,6.365740
2,18,6.782504
2,18,6.361411
2,20,5.736315
2,20,5.773490
2,20,5.788674
2,20,5.789879
2,20,6.029458
2,20,5.802240
2,20,5.789776
2,20,5.785446
2,20,5.997591
2,20,5.786414
2,22,5.273467
2,22,5.304660
2,22,5.558338
2,22,5.310488
2,22,5.308181
2,22,5.634171
2,22,5.489112
2,22,5.299988
2,22,5.295450
2,22,5.518070
2,24,4.932980
2,24,4.912738
2,24,4.904570
2,24,5.148733
2,24,4.905506
2,24,5.232180
2,24,4.900681
2,24,4.898560
2,24,4.919458
2,24,4.904497
2,26,4.555860
2,26,4.559915
2,26,4.606954
2,26,4.556277
2,26,4.686351
2,26,5.016357
2,26,4.633079
2,26,4.580213
2,26,4.599141
2,26,4.570145
2,28,4.245099
2,28,4.325313
2,28,4.295077
2,28,4.295919
2,28,4.314790
2,28,4.416846
2,28,4.516585
2,28,4.276880
2,28,4.273858
2,28,4.278574
2,30,4.111878
2,30,4.052811
2,30,4.039893
2,30,4.042726
2,30,4.018961
2,30,4.058772
2,30,4.024250
2,30,4.031896
2,30,4.045008
2,30,4.043219
2,32,3.760210
2,32,4.041278
2,32,3.797017
2,32,3.798266
2,32,3.800686
2,32,3.899379
2,32,3.920931
2,32,3.793719
2,32,3.790896
2,32,3.788918
2,36,3.393301
2,36,3.660244
2,36,3.436385
2,36,3.426089
2,36,3.438586
2,36,3.437699
2,36,3.609376
2,36,3.438671
2,36,3.431493
2,36,3.430754
2,36,3.431011
2,36,3.675238
2,36,3.553550
2,36,3.479829
2,36,3.482677
2,40,3.096507
2,40,3.134267
2,40,3.303646
2,40,3.138198
2,40,3.130307
2,40,3.135099
2,40,3.138569
2,40,3.148290
2,40,3.142817
2,40,3.146561
2,40,3.145452
2,40,3.147227
2,40,3.135710
2,40,3.129217
2,40,3.139324
2,44,2.849214
2,44,2.891659
2,44,2.883836
2,44,2.895194
2,44,2.892939
2,44,2.883539
2,44,2.890445
2,44,2.934544
2,44,2.887002
2,44,2.884425
2,44,2.983919
2,44,2.899505
2,44,2.894381
2,44,3.079901
2,44,2.905604
2,48,2.656704
2,48,2.724850
2,48,2.687202
2,48,2.735177
