mpi_proc,omp_threads,time
3,1,8.597757
3,1,7.735178
3,1,7.719986
3,1,7.778233
3,1,8.368642
3,2,3.922699
3,2,4.244161
3,2,4.134519
3,2,4.670874
3,2,4.394083
3,3,2.633633
3,3,2.918180
3,3,2.673129
3,3,2.631621
3,3,2.736036
3,4,2.473631
3,4,2.258450
3,4,2.631666
3,4,3.111378
3,4,2.127810
3,5,2.118936
3,5,1.795768
3,5,2.382570
3,5,2.143590
3,5,2.028515
3,5,1.988039
3,5,1.780164
3,5,1.918808
3,5,1.697566
3,5,1.658414
3,6,1.489848
3,6,1.504391
3,6,1.388262
3,6,1.445636
3,6,2.032794
3,6,1.486899
3,6,2.166900
3,6,1.407596
3,6,1.890622
3,6,2.588045
3,7,1.722867
3,7,1.750159
3,7,1.243768
3,7,1.209209
3,7,1.437894
3,7,1.670103
3,7,1.227702
3,7,1.430330
3,7,1.309579
3,7,1.418513
3,8,1.293731
3,8,1.372328
3,8,1.317089
3,8,1.143971
3,8,1.386264
3,8,1.095898
3,8,1.129644
3,8,1.191717
3,8,2.534865
3,8,1.109080
3,9,1.409246
3,9,1.082645
3,9,1.063007
3,9,1.733047
3,9,1.450820
3,9,0.980437
3,9,1.254829
3,9,1.268618
3,9,1.046512
3,9,1.052975
3,10,1.349853
3,10,1.148554
3,10,1.152706
3,10,1.251517
3,10,1.132685
3,10,1.309536
3,10,1.038162
3,10,1.439987
3,10,1.350523
3,10,0.936771
3,11,1.166427
3,11,0.944400
3,11,1.019132
3,11,0.985482
3,11,1.161291
3,11,1.012175
3,11,0.883089
3,11,1.119389
3,11,0.840313
3,11,1.419896
3,12,0.990246
3,12,1.144680
3,12,0.948354
3,12,1.049866
3,12,1.237768
3,12,1.249939
3,12,0.792303
3,12,1.302375
3,12,0.928740
3,12,0.811624
