mpi_proc,omp_threads,time
26,1,3.720215
26,1,3.628653
26,1,3.854206
26,1,3.795360
27,1,3.634920
27,1,3.491311
27,1,3.482769
27,1,3.580887
27,1,3.485761
27,1,3.654446
27,1,3.613470
27,1,3.582569
27,1,3.600077
27,1,3.566424
28,1,3.548522
28,1,3.459643
28,1,3.454591
28,1,3.431224
28,1,3.536442
28,1,3.463210
28,1,3.456515
28,1,3.499045
28,1,3.596172
28,1,3.636652
29,1,3.441951
29,1,3.342951
29,1,3.358917
29,1,3.406414
29,1,3.344943
29,1,3.481841
29,1,3.398705
29,1,3.469916
29,1,3.358176
29,1,3.364227
30,1,3.250787
30,1,3.341888
30,1,3.191281
30,1,3.258585
30,1,3.399689
30,1,3.261474
30,1,3.235302
30,1,3.324073
30,1,3.251662
30,1,3.150214
31,1,3.109787
31,1,3.300512
31,1,3.158600
31,1,3.141972
31,1,3.164853
31,1,3.143264
31,1,3.154220
31,1,3.047938
31,1,3.228912
31,1,3.178380
32,1,3.234071
32,1,2.963344
32,1,3.144266
32,1,3.081551
32,1,3.195680
32,1,3.143665
32,1,3.035906
32,1,3.036301
32,1,2.948086
32,1,3.041209
33,1,2.903786
33,1,3.082340
33,1,2.962515
33,1,3.036835
33,1,2.946928
33,1,2.864712
33,1,2.875401
33,1,2.889471
33,1,2.887233
33,1,2.900216
34,1,2.958899
34,1,2.908215
34,1,2.954034
34,1,2.986071
34,1,2.887123
34,1,2.833488
34,1,2.905764
34,1,2.907462
34,1,2.898676
34,1,2.843412
35,1,2.880007
35,1,2.822886
35,1,2.826479
35,1,2.727519
35,1,2.820244
35,1,2.876897
35,1,2.802499
35,1,2.793562
35,1,2.757637
35,1,2.880826
36,1,2.824012
36,1,2.835492
36,1,2.794140
36,1,2.936793
36,1,2.678737
36,1,2.771517
36,1,2.909816
36,1,2.654306
36,1,2.794485
36,1,2.785144
37,1,2.759511
37,1,2.886432
37,1,2.713749
37,1,2.609681
37,1,2.656508
37,1,2.602009
37,1,2.621848
37,1,2.675346
37,1,2.663615
37,1,2.841482
38,1,2.760972
38,1,2.629721
38,1,2.525154
38,1,2.521500
38,1,2.855109
38,1,2.612130
38,1,2.552843
38,1,2.707433
38,1,2.663735
38,1,2.670009
39,1,2.639559
39,1,2.597312
39,1,2.544533
39,1,2.669816
39,1,2.522853
39,1,2.491627
39,1,2.544662
39,1,2.575319
39,1,2.615963
39,1,2.475661
40,1,2.560563
40,1,2.527244
40,1,2.483696
40,1,2.634725
40,1,2.472110
40,1,2.511139
40,1,2.535160
40,1,2.541979
40,1,2.613307
40,1,2.482693
41,1,2.513798
41,1,2.354692
41,1,2.660931
41,1,2.378023
41,1,2.501610
41,1,2.416367
41,1,2.359342
41,1,2.440751
41,1,2.431632
41,1,2.415622
42,1,2.372098
42,1,2.490973
42,1,2.404793
42,1,2.335638
42,1,2.393442
42,1,2.343146
42,1,2.437458
42,1,2.424960
42,1,2.379604
42,1,2.451022
43,1,2.294345
43,1,2.496996
43,1,2.436840
43,1,2.413793
43,1,2.311992
43,1,2.311136
43,1,2.377890
43,1,2.481410
43,1,2.310800
43,1,2.246284
44,1,2.610637
44,1,2.208188
44,1,2.326017
44,1,2.265198
44,1,2.217324
44,1,2.353037
44,1,2.441496
44,1,2.280342
44,1,2.387649
44,1,2.288206
45,1,2.307530
45,1,2.187324
45,1,2.239205
45,1,2.188304
45,1,2.225948
45,1,2.155186
45,1,2.225727
45,1,2.219782
45,1,2.238358
45,1,2.289392
46,1,2.300318
46,1,2.174875
46,1,2.177823
46,1,2.218218
46,1,2.216955
46,1,2.113330
46,1,2.143916
46,1,2.253002
46,1,2.177075
46,1,2.181892
47,1,2.162913
47,1,2.154202
47,1,2.159685
47,1,2.094039
47,1,2.217641
47,1,2.233671
47,1,2.146199
47,1,2.144054
47,1,2.139795
47,1,2.257585
48,1,2.265175
48,1,2.063846
48,1,2.152042
48,1,2.079287
48,1,2.094569
48,1,2.102961
48,1,2.108521
48,1,2.100365
48,1,2.103124
48,1,2.173266
