mpi_proc,omp_threads,time
5,1,40.503161
5,1,40.275185
5,1,40.274729
5,1,40.317670
5,1,40.424145
5,2,20.841877
5,2,20.699218
5,2,20.695952
5,2,20.556063
5,2,20.570626
5,3,13.925390
5,3,14.022961
5,3,13.809969
5,3,13.897109
5,3,13.845350
5,4,10.817218
5,4,10.581345
5,4,10.671273
5,4,10.654624
5,4,10.515252
5,5,8.441131
5,5,8.413646
5,5,8.738184
5,5,8.417932
5,5,8.412217
5,6,7.232970
5,6,7.043175
5,6,7.036428
5,6,7.054443
5,6,7.093981
5,7,6.060911
5,7,6.194531
5,7,6.204755
5,7,6.071113
5,7,6.317020
5,8,5.394914
5,8,5.526081
5,8,5.463499
5,8,5.530819
5,8,5.468944
5,10,4.318846
5,10,4.516583
5,10,4.341525
5,10,4.344377
5,10,4.607972
5,10,4.343106
5,10,4.501995
5,10,4.348599
5,10,4.473428
5,10,4.342671
5,12,3.673929
5,12,3.804182
5,12,3.821270
5,12,3.783731
5,12,3.787937
5,12,3.676712
5,12,3.669732
5,12,3.717830
5,12,3.818841
5,12,3.780173
5,14,3.145673
5,14,3.154761
5,14,3.442888
5,14,3.171592
5,14,3.163109
5,14,3.329139
5,14,3.252379
5,14,3.163496
5,14,3.373169
5,14,3.166412
5,16,2.812013
5,16,2.827824
5,16,2.952817
5,16,2.881913
5,16,2.938996
5,16,2.990739
5,16,2.945588
5,16,2.811541
5,16,2.822884
5,16,3.025181
5,18,2.525849
5,18,2.684416
5,18,2.601052
5,18,2.558495
5,18,2.532359
5,18,2.705630
5,18,2.540706
5,18,2.718973
5,18,2.533030
5,18,2.555377
5,20,2.312139
5,20,2.315837
5,20,2.404344
5,20,2.443439
5,20,2.360315
5,20,2.307136
5,20,2.500396
5,20,2.303052
5,20,2.712318
5,20,2.324396
5,22,2.114146
5,22,2.187703
5,22,2.145448
5,22,2.187913
5,22,2.416094
5,22,2.290940
5,22,2.225670
5,22,2.132140
5,22,2.132077
5,22,2.208942
5,24,1.985254
5,24,2.233123
5,24,1.975351
5,24,1.978031
5,24,2.143106
5,24,2.209673
5,24,1.971601
5,24,2.117495
5,24,2.085625
5,24,2.111138
5,26,1.855609
5,26,1.876340
5,26,1.854509
5,26,1.968048
5,26,2.046519
5,26,1.839091
5,26,2.008296
5,26,1.850124
5,26,1.954377
5,26,1.960045
5,28,1.724869
5,28,1.735279
5,28,1.761226
5,28,2.034308
5,28,1.972268
5,28,1.839048
5,28,1.737416
5,28,1.874380
5,28,1.725544
5,28,1.729470
5,30,1.692744
5,30,1.641482
5,30,1.713599
5,30,1.623438
5,30,1.628777
5,30,1.641876
5,30,1.865186
5,30,1.660401
5,30,1.661853
5,30,1.644110
5,32,1.538537
5,32,1.550589
5,32,1.564333
5,32,1.532785
5,32,1.547293
5,32,1.592433
5,32,1.546664
5,32,1.551839
5,32,1.619871
5,32,1.700231
5,36,1.415558
5,36,1.407148
5,36,1.433512
5,36,1.477922
5,36,1.513183
5,36,1.667213
5,36,1.488685
5,36,1.427470
5,36,1.415829
5,36,1.485105
5,36,1.435240
5,36,1.440770
5,36,1.465145
5,36,1.415409
5,36,1.439380
5,40,1.452470
5,40,1.365648
5,40,1.480295
5,40,1.296892
5,40,1.297153
5,40,1.307334
5,40,1.494759
5,40,1.441913
5,40,1.365113
5,40,1.366323
5,40,1.419119
5,40,1.356520
5,40,1.294362
5,40,1.298428
5,40,1.512895
5,44,1.222124
5,44,1.324692
5,44,1.200969
5,44,1.197517
5,44,1.398978
5,44,1.188991
5,44,1.590775
5,44,1.206674
5,44,1.314577
5,44,1.422639
5,44,1.200386
5,44,1.365967
5,44,1.201415
5,44,1.387530
5,44,1.379156
5,48,1.267556
5,48,1.113589
5,48,1.326067
5,48,1.138174
5,48,1.257757
5,48,1.129484
5,48,1.113476
5,48,1.225290
5,48,1.107814
5,48,1.540398
5,48,1.264293
5,48,1.147039
5,48,1.141806
5,48,1.254047
5,48,1.336178
5,52,1.324819
5,52,1.196693
5,52,1.077050
5,52,1.111755
5,52,1.197583
5,52,1.067410
5,52,1.064497
5,52,1.059184
5,52,1.039278
5,52,1.089672
5,52,1.056132
5,52,1.061145
5,52,1.081188
5,52,1.194006
5,52,1.204372
5,56,0.977386
5,56,1.021736
5,56,1.157986
5,56,1.004507
5,56,0.998579
5,56,1.127930
5,56,1.098093
5,56,1.014719
5,56,1.061792
5,56,0.992304
5,56,0.990306
5,56,1.032774
5,56,1.012388
5,56,1.012800
5,56,1.129437
5,60,0.954631
5,60,0.962997
5,60,0.968574
5,60,0.967051
5,60,0.955681
5,60,0.986415
5,60,0.983379
5,60,1.070483
5,60,0.965446
5,60,0.951917
