mpi_proc,omp_threads,time
3,1,60.164100
3,1,60.009551
3,1,60.192311
3,1,60.137784
3,1,60.274111
3,2,30.484458
3,2,30.310527
3,2,30.266573
3,2,30.229232
3,2,30.348385
3,3,20.205505
3,3,20.159731
3,3,20.142636
3,3,20.262070
3,3,20.128676
3,4,15.131532
3,4,15.281312
3,4,15.265996
3,4,15.410518
3,4,15.329534
3,5,12.197361
3,5,12.137376
3,5,12.149392
3,5,12.247150
3,5,12.529223
3,5,12.219248
3,5,12.170281
3,5,12.420863
3,5,12.359621
3,5,12.305663
3,6,10.221960
3,6,10.224519
3,6,10.249456
3,6,10.143001
3,6,10.268863
3,6,10.200745
3,6,10.190156
3,6,10.173314
3,6,10.229831
3,6,10.247768
3,7,8.755164
3,7,8.773175
3,7,8.801681
3,7,8.720538
3,7,8.833657
3,7,8.813298
3,7,8.916369
3,7,8.743443
3,7,8.792609
3,7,8.801696
3,8,7.813511
3,8,7.667147
3,8,7.669709
3,8,7.875484
3,8,7.675327
3,8,7.771078
3,8,7.729664
3,8,7.705703
3,8,7.698670
3,8,7.706831
3,9,6.840737
3,9,7.031537
3,9,6.952330
3,9,6.845642
3,9,6.833808
3,9,6.833746
3,9,6.998425
3,9,7.026148
3,9,6.945221
3,9,6.839019
3,10,6.164708
3,10,6.196612
3,10,6.258624
3,10,6.358482
3,10,6.173863
3,10,6.203764
3,10,6.147277
3,10,6.344114
3,10,6.270483
3,10,6.318803
3,11,5.603188
3,11,5.895394
3,11,5.662802
3,11,5.644157
3,11,5.628924
3,11,5.698780
3,11,5.643425
3,11,5.868532
3,11,5.617269
3,11,5.650532
3,12,5.341815
3,12,5.341763
3,12,5.278152
3,12,5.199907
3,12,5.334988
3,12,5.226239
3,12,5.294916
3,12,5.174063
3,12,5.205845
3,12,5.209133
