mpi_proc,omp_threads,time
1,1,53.545324
1,1,53.637805
1,1,53.621501
1,1,53.637776
1,1,53.614587
1,2,27.295066
1,2,27.229766
1,2,27.219396
1,2,27.233132
1,2,27.220817
1,3,18.295293
1,3,18.283436
1,3,18.307877
1,3,18.314455
1,3,18.313635
1,4,13.820987
1,4,13.969057
1,4,13.863897
1,4,13.843848
1,4,13.849241
1,5,11.152650
1,5,11.192873
1,5,11.177677
1,5,11.171474
1,5,11.178693
1,6,9.379970
1,6,9.387393
1,6,9.386086
1,6,9.389996
1,6,9.387145
1,7,8.111405
1,7,8.124177
1,7,8.132679
1,7,8.124646
1,7,8.132331
1,8,7.178630
1,8,7.228406
1,8,7.186984
1,8,7.211411
1,8,7.223996
1,10,5.728351
1,10,5.774454
1,10,5.765152
1,10,5.742705
1,10,5.739742
1,10,5.761427
1,10,5.747508
1,10,5.741349
1,10,5.736536
1,10,5.742963
1,12,4.810007
1,12,4.819364
1,12,4.825980
1,12,4.821642
1,12,4.820915
1,12,4.828196
1,12,4.824530
1,12,4.820811
1,12,4.823130
1,12,4.952570
1,14,4.153496
1,14,4.166347
1,14,4.169249
1,14,4.163905
1,14,4.170247
1,14,4.173994
1,14,4.166011
1,14,4.287087
1,14,4.196002
1,14,4.189886
1,16,3.665520
1,16,3.699316
1,16,3.683977
1,16,3.704115
1,16,3.699666
1,16,3.701433
1,16,3.855299
1,16,3.699082
1,16,3.678314
1,16,3.703333
1,18,3.461292
1,18,3.308536
1,18,3.303022
1,18,3.302840
1,18,3.391561
1,18,3.303052
1,18,3.301115
1,18,3.301661
1,18,3.301215
1,18,3.299055
1,20,3.102238
1,20,2.993878
1,20,2.988869
1,20,2.988953
1,20,3.153695
1,20,2.987841
1,20,2.983869
1,20,2.986836
1,20,2.986481
1,20,2.988781
1,22,2.728138
1,22,2.758316
1,22,2.744959
1,22,2.742205
1,22,2.740227
1,22,2.740848
1,22,2.742291
1,22,2.739171
1,22,2.739463
1,22,2.745673
1,24,2.543610
1,24,2.528741
1,24,2.550304
1,24,2.532622
1,24,2.531376
1,24,2.530495
1,24,2.687711
1,24,2.534670
1,24,2.533495
1,24,2.532302
1,26,2.347428
1,26,2.357747
1,26,2.379061
1,26,2.506717
1,26,2.386052
1,26,2.366409
1,26,2.360231
1,26,2.359599
1,26,2.362510
1,26,2.359514
1,28,2.331399
1,28,2.213088
1,28,2.212831
1,28,2.207919
1,28,2.212049
1,28,2.207745
1,28,2.208042
1,28,2.208880
1,28,2.216140
1,28,2.205766
1,30,2.063080
1,30,2.075319
1,30,2.206322
1,30,2.084023
1,30,2.079985
1,30,2.078377
1,30,2.079281
1,30,2.081952
1,30,2.079541
1,30,2.078669
1,32,1.956513
1,32,1.986418
1,32,1.963972
1,32,1.965373
1,32,1.972228
1,32,1.964439
1,32,1.973561
1,32,1.971209
1,32,1.966215
1,32,1.984709
1,34,1.851336
1,34,1.865557
1,34,1.863621
1,34,1.862173
1,34,1.885495
1,34,1.881931
1,34,1.889433
1,34,1.889454
1,34,1.873558
1,34,1.992205
1,36,1.763549
1,36,1.791874
1,36,1.775616
1,36,1.778923
1,36,1.773001
1,36,1.786954
1,36,1.785991
1,36,1.777551
1,36,1.779454
1,36,1.775537
1,38,1.675635
1,38,1.693951
1,38,1.694904
1,38,1.693872
1,38,1.692960
1,38,1.692160
1,38,1.689048
1,38,1.695705
1,38,1.697861
1,38,1.691807
1,40,1.612231
1,40,1.638623
1,40,1.631192
1,40,1.647503
1,40,1.644747
1,40,1.645499
1,40,1.650879
1,40,1.642521
1,40,1.617053
1,40,1.620893
1,42,1.541562
1,42,1.548458
1,42,1.573991
1,42,1.560769
1,42,1.552525
1,42,1.554824
1,42,1.555188
1,42,1.559548
1,42,1.570917
1,42,1.574885
1,44,1.484313
1,44,1.512605
1,44,1.524964
1,44,1.491494
1,44,1.500704
1,44,1.517974
1,44,1.502337
1,44,1.525360
1,44,1.502154
1,44,1.498119
1,46,1.553024
1,46,1.459783
1,46,1.464725
1,46,1.464826
1,46,1.466685
1,46,1.468408
1,46,1.455430
1,46,1.443370
1,46,1.465300
1,46,1.466061
1,48,1.385100
1,48,1.391583
1,48,1.539102
1,48,1.424829
1,48,1.393877
1,48,1.397101
1,48,1.391501
1,48,1.391481
1,48,1.546180
1,48,1.394989
1,50,1.332740
1,50,1.346609
1,50,1.347186
1,50,1.355663
1,50,1.346661
1,50,1.361863
1,50,1.349710
1,50,1.347494
1,50,1.348501
1,50,1.515166
1,52,1.294209
1,52,1.299229
1,52,1.325080
1,52,1.306240
1,52,1.321731
1,52,1.462242
1,52,1.309886
1,52,1.324347
1,52,1.337858
1,52,1.328500
1,54,1.260801
1,54,1.410420
1,54,1.299314
1,54,1.289498
1,54,1.298647
1,54,1.293767
1,54,1.291090
1,54,1.431388
1,54,1.271779
1,54,1.264696
1,56,1.220251
1,56,1.231981
1,56,1.233763
1,56,1.228975
1,56,1.243817
1,56,1.232579
1,56,1.233444
1,56,1.238398
1,56,1.237165
1,56,1.233748
1,58,1.176974
1,58,1.203214
1,58,1.217661
1,58,1.185875
1,58,1.193620
1,58,1.215590
1,58,1.186994
1,58,1.188813
1,58,1.200867
1,58,1.211156
1,60,1.148543
1,60,1.175453
1,60,1.163343
1,60,1.190146
1,60,1.178487
1,60,1.168169
1,60,1.160610
1,60,1.175054
1,60,1.166965
1,60,1.158290
1,62,1.117367
1,62,1.128776
1,62,1.130943
1,62,1.129618
1,62,1.127719
1,62,1.130149
1,62,1.135450
1,62,1.125321
1,62,1.132399
1,62,1.130210
1,64,1.088584
1,64,1.098817
1,64,1.107036
1,64,1.099244
1,64,1.123431
1,64,1.105200
1,64,1.098546
1,64,1.103348
1,64,1.098916
1,64,1.101544
