mpi_proc,omp_threads,time
4,32,4.127487
4,32,3.729191
4,32,3.545022
4,32,3.599501
4,34,3.348491
4,34,3.552332
4,34,3.480916
4,34,3.506929
4,34,3.313316
4,34,3.496709
4,34,3.614582
4,34,3.322482
4,34,3.383390
4,34,3.360581
4,36,3.163543
4,36,3.538159
4,36,3.212961
4,36,3.477522
4,36,3.221033
4,36,3.180411
4,36,3.190278
4,36,3.165018
4,36,3.317115
4,36,3.166826
4,38,3.185733
4,38,3.177026
4,38,3.230520
4,38,3.118282
4,38,3.204056
4,38,3.004248
4,38,3.276110
4,38,3.048026
4,38,3.049069
4,38,3.073015
4,40,3.013496
4,40,3.138403
4,40,2.979892
4,40,2.888059
4,40,2.958010
4,40,2.915969
4,40,3.281194
4,40,3.116572
4,40,2.964076
4,40,2.891503
4,42,2.800807
4,42,2.784159
4,42,2.898244
4,42,2.940548
4,42,2.892868
4,42,2.926991
4,42,2.907872
4,42,2.804264
4,42,3.036098
4,42,3.045293
4,44,2.793361
4,44,3.030923
4,44,2.863968
4,44,2.851104
4,44,3.125006
4,44,2.814167
4,44,2.791449
4,44,2.962871
4,44,2.741555
4,44,2.834434
4,46,2.689426
4,46,2.815707
4,46,2.993320
4,46,2.678675
4,46,2.919223
4,46,2.795375
4,46,2.662414
4,46,2.786617
4,46,2.679094
4,46,2.767965
4,48,2.444604
4,48,2.830406
4,48,2.477741
4,48,2.468213
4,48,2.486211
4,48,2.558397
4,48,2.478454
4,48,2.570915
4,48,2.564824
4,48,2.503156
4,50,2.333117
4,50,2.396664
4,50,2.414090
4,50,2.426802
4,50,2.573293
4,50,2.638649
4,50,2.446587
4,50,2.467908
4,50,2.508434
4,50,2.507720
4,52,2.354517
4,52,2.319714
4,52,2.277639
4,52,2.354551
4,52,2.324606
4,52,2.395415
4,52,2.289323
4,52,2.301609
4,52,2.280876
4,52,2.513379
4,54,2.219818
4,54,2.339710
4,54,2.393346
4,54,2.353966
4,54,2.278638
4,54,2.423329
4,54,2.241327
4,54,2.336333
4,54,2.293558
4,54,2.237211
4,56,2.145875
4,56,2.197592
4,56,2.198656
4,56,2.211955
4,56,2.234205
4,56,2.467889
4,56,2.270814
4,56,2.388659
4,56,2.423087
4,56,2.426342
4,58,2.149003
4,58,2.111022
4,58,2.080051
4,58,2.437381
4,58,2.129205
4,58,2.281953
4,58,2.137644
4,58,2.250105
4,58,2.123969
4,58,2.249298
4,60,2.065972
4,60,2.337407
4,60,2.083281
4,60,2.054374
4,60,2.377771
4,60,2.024971
4,60,2.065290
4,60,2.209028
4,60,2.101208
4,60,2.225912
4,62,2.185988
4,62,2.129613
4,62,1.977106
4,62,2.249498
4,62,2.126397
4,62,2.010505
4,62,2.120866
4,62,1.955700
4,62,1.957317
4,62,1.997954
4,64,2.301869
4,64,2.079003
4,64,1.916845
4,64,1.905809
4,64,1.936684
4,64,1.954112
4,64,2.016100
4,64,1.940871
4,64,2.064485
4,64,1.926180
