mpi_proc,omp_threads,time
1,1,90.189843
1,1,90.374687
1,1,90.331246
1,1,90.388186
1,1,90.352616
1,2,45.555951
1,2,45.433350
1,2,45.353563
1,2,45.499394
1,2,45.463543
1,3,30.369811
1,3,30.424458
1,3,30.449941
1,3,30.467054
1,3,30.390764
1,4,22.847484
1,4,22.823627
1,4,22.843620
1,4,22.834917
1,4,22.802261
1,5,18.266758
1,5,18.324224
1,5,18.289959
1,5,18.283070
1,5,18.274199
1,5,18.315231
1,5,18.327881
1,5,18.274872
1,5,18.279858
1,5,18.278830
1,6,15.244473
1,6,15.311894
1,6,15.268854
1,6,15.300568
1,6,15.309210
1,6,15.302497
1,6,15.410941
1,6,15.272589
1,6,15.314500
1,6,15.302398
1,7,13.105235
1,7,13.170447
1,7,13.142484
1,7,13.166996
1,7,13.128282
1,7,13.169631
1,7,13.163147
1,7,13.123603
1,7,13.127477
1,7,13.170295
1,8,11.491391
1,8,11.506586
1,8,11.507904
1,8,11.552080
1,8,11.548626
1,8,11.550613
1,8,11.510078
1,8,11.558777
1,8,11.506693
1,8,11.550041
1,9,10.245544
1,9,10.264517
1,9,10.314185
1,9,10.290765
1,9,10.307475
1,9,10.263251
1,9,10.256475
1,9,10.309483
1,9,10.316229
1,9,10.310611
1,10,9.246658
1,10,9.312725
1,10,9.309515
1,10,9.256426
1,10,9.262724
1,10,9.265479
1,10,9.265482
1,10,9.266213
1,10,9.264598
1,10,9.308362
1,11,8.443744
1,11,8.453796
1,11,8.498434
1,11,8.491920
1,11,8.496615
1,11,8.495919
1,11,8.454955
1,11,8.496919
1,11,8.611993
1,11,8.498110
1,12,7.737424
1,12,7.914255
1,12,7.760739
1,12,7.760667
1,12,7.851042
1,12,7.763969
1,12,7.821524
1,12,7.762522
1,12,7.760705
1,12,7.874884
