mpi_proc,omp_threads,time
2,50,0.674673
2,50,0.664555
2,50,0.665332
2,50,0.677346
2,52,0.649765
2,52,0.650128
2,52,0.650377
2,52,0.662769
2,52,0.650400
2,52,0.667342
2,52,0.659068
2,52,0.652573
2,52,0.658890
2,52,0.658519
2,54,0.638383
2,54,0.628071
2,54,0.637511
2,54,0.634098
2,54,0.647126
2,54,0.625040
2,54,0.637520
2,54,0.628994
2,54,0.656461
2,54,0.654416
2,56,0.600214
2,56,0.616127
2,56,0.603809
2,56,0.615899
2,56,0.628919
2,56,0.614527
2,56,0.623748
2,56,0.604614
2,56,0.607081
2,56,0.605071
2,58,0.589448
2,58,0.588910
2,58,0.591131
2,58,0.590007
2,58,0.612227
2,58,0.591880
2,58,0.647061
2,58,0.596010
2,58,0.593595
2,58,0.628042
2,60,0.579419
2,60,0.581738
2,60,0.635895
2,60,0.584706
2,60,0.579966
2,60,0.585408
2,60,0.600221
2,60,0.606679
2,60,0.582202
2,60,0.585582
2,62,0.570140
2,62,0.577682
2,62,0.580308
2,62,0.570668
2,62,0.609052
2,62,0.570496
2,62,0.579848
2,62,0.577332
2,62,0.588495
2,62,0.575089
2,64,0.566642
2,64,0.575948
2,64,0.559589
2,64,0.571172
2,64,0.552575
2,64,0.566032
2,64,0.546510
2,64,0.548935
2,64,0.561390
2,64,0.573320
