mpi_proc,omp_threads,time
3,1,132.444256
3,1,132.541350
3,1,132.452741
3,1,132.345899
3,1,132.639709
3,2,67.447604
3,2,67.416524
3,2,67.586481
3,2,67.414153
3,2,67.538179
3,3,45.142311
3,3,45.093898
3,3,45.286827
3,3,45.157273
3,3,45.236792
3,4,34.361362
3,4,33.972385
3,4,33.976588
3,4,34.280146
3,4,34.395999
3,5,27.670653
3,5,27.218654
3,5,27.123583
3,5,27.240552
3,5,27.119130
3,6,22.790513
3,6,22.738851
3,6,22.912163
3,6,22.647777
3,6,22.657648
3,7,19.450132
3,7,19.485272
3,7,19.470284
3,7,19.451325
3,7,19.619265
3,8,17.384456
3,8,17.398262
3,8,17.392369
3,8,17.228205
3,8,17.260372
3,10,13.698834
3,10,13.779475
3,10,13.765797
3,10,13.974746
3,10,13.844531
3,10,13.717689
3,10,13.718454
3,10,13.794823
3,10,14.023004
3,10,13.711981
3,12,11.725752
3,12,11.491332
3,12,11.571697
3,12,11.490521
3,12,11.735947
3,12,11.485851
3,12,11.568908
3,12,11.501386
3,12,11.500005
3,12,11.494824
3,14,9.905132
3,14,9.896572
3,14,9.891131
3,14,9.890210
3,14,9.901329
3,14,9.996744
3,14,10.057814
3,14,10.204785
3,14,9.916890
3,14,9.889315
3,16,8.688885
3,16,8.909409
3,16,9.038436
3,16,9.021553
3,16,8.800667
3,16,8.937648
3,16,9.097618
3,16,9.106949
3,16,8.716234
3,16,9.287437
3,18,7.777585
3,18,7.913959
3,18,8.110937
3,18,7.939632
3,18,8.192771
3,18,7.929377
3,18,8.402533
3,18,8.115814
3,18,7.943003
3,18,8.051210
3,20,7.195629
3,20,7.079777
3,20,7.301405
3,20,7.120596
3,20,7.139676
3,20,7.048115
3,20,7.239927
3,20,7.430027
3,20,7.201552
3,20,7.081669
3,22,6.674650
3,22,6.612719
3,22,6.716534
3,22,6.617698
3,22,6.550871
3,22,6.528083
3,22,6.557531
3,22,6.711629
3,22,6.463373
3,22,6.444738
3,24,6.086993
3,24,6.261100
