mpi_proc,omp_threads,time
6,1,35.168994
6,1,34.658028
6,1,34.639103
6,1,34.671926
6,1,34.880068
6,2,17.735823
6,2,17.495948
6,2,17.499695
6,2,17.677670
6,2,17.512141
6,3,12.000940
6,3,11.845364
6,3,11.977832
6,3,11.904058
6,3,11.847381
6,4,8.954640
6,4,9.080749
6,4,8.933045
6,4,9.018236
6,4,8.953329
6,5,7.337549
6,5,7.201589
6,5,7.217254
6,5,7.336138
6,5,7.199390
6,6,6.078811
6,6,6.145056
6,6,6.174207
6,6,6.170171
6,6,6.430949
6,7,5.227091
6,7,5.211043
6,7,5.353625
6,7,5.214285
6,7,5.245748
6,8,4.641666
6,8,4.837159
6,8,4.859474
6,8,4.641324
6,8,4.738717
6,10,3.716239
6,10,3.753658
6,10,3.755053
6,10,3.724399
6,10,3.896920
6,10,3.720158
6,10,3.746543
6,10,3.740946
6,10,3.783399
6,10,3.728974
6,12,3.133511
6,12,3.141707
6,12,3.211195
6,12,3.280522
6,12,3.347111
6,12,3.135335
6,12,3.281029
6,12,3.148893
6,12,3.151416
6,12,3.311015
6,14,2.734566
6,14,2.728732
6,14,2.921228
6,14,2.739427
6,14,2.731177
6,14,2.788778
6,14,2.749204
6,14,2.926718
6,14,2.940536
6,14,2.833584
6,16,2.700608
6,16,2.549799
6,16,2.434024
6,16,2.410477
6,16,2.430946
6,16,2.422824
6,16,2.546486
6,16,2.496859
6,16,2.522649
6,16,2.437194
6,18,2.649187
6,18,2.322937
6,18,2.191473
6,18,2.265595
6,18,2.210933
6,18,2.186065
6,18,2.187636
6,18,2.195627
6,18,2.185139
6,18,2.277599
6,20,1.979689
6,20,2.106808
6,20,2.161687
6,20,2.177579
6,20,1.982529
6,20,2.105795
6,20,2.204999
6,20,1.994655
6,20,2.117656
6,20,2.188562
6,22,1.834245
6,22,1.838225
6,22,1.835868
6,22,2.030684
6,22,1.993698
6,22,1.843895
6,22,1.972722
6,22,1.848679
6,22,1.827535
6,22,1.831126
6,24,1.688584
6,24,1.797511
6,24,1.783402
6,24,1.693398
6,24,1.941440
6,24,1.706113
6,24,1.718455
6,24,1.694576
6,24,1.795811
6,24,1.708893
6,26,1.575868
6,26,1.960454
6,26,1.629135
6,26,1.601167
6,26,1.873748
6,26,1.790968
6,26,1.595335
6,26,1.586145
6,26,1.679492
6,26,1.589592
6,28,1.513629
6,28,1.486895
6,28,1.495781
6,28,1.619369
6,28,1.508454
6,28,1.493288
6,28,1.653754
6,28,1.519708
6,28,1.548043
6,28,1.494907
6,30,1.398910
6,30,1.406084
6,30,1.404894
6,30,1.562083
6,30,1.404413
6,30,1.399524
6,30,1.413347
6,30,1.694751
6,30,1.410696
6,30,1.420799
6,32,1.360093
6,32,1.353260
6,32,1.353199
6,32,1.391624
6,32,1.436194
6,32,1.371389
6,32,1.380098
6,32,1.414635
6,32,1.373530
6,32,1.443276
6,36,1.222724
6,36,1.239633
6,36,1.239770
6,36,1.236342
6,36,1.230823
6,36,1.388598
6,36,1.234708
6,36,1.258570
6,36,1.384640
6,36,1.365080
6,36,1.247877
6,36,1.228019
6,36,1.248780
6,36,1.349760
6,36,1.522589
6,40,1.120993
6,40,1.113579
6,40,1.111856
6,40,1.282599
6,40,1.132769
6,40,1.138187
6,40,1.161881
6,40,1.192316
6,40,1.131810
6,40,1.203699
6,40,1.171163
6,40,1.125629
6,40,1.185235
6,40,1.128578
6,40,1.150075
6,44,1.140952
6,44,1.284708
6,44,1.107736
6,44,1.035396
6,44,1.155436
6,44,1.058930
6,44,1.041670
6,44,1.117514
6,44,1.051486
6,44,1.140917
6,44,1.154741
6,44,1.034941
6,44,1.151506
6,44,1.036109
6,44,1.174547
6,48,0.966792
6,48,0.983095
6,48,1.084470
6,48,1.172159
6,48,1.035382
6,48,0.970110
6,48,1.030708
6,48,0.985605
6,48,0.981260
6,48,0.983436
6,48,0.971414
6,48,0.966143
6,48,1.246481
6,48,1.164747
6,48,0.987171
6,52,0.895527
6,52,0.933427
6,52,1.020750
6,52,1.079470
6,52,1.052081
6,52,0.932365
6,52,1.067339
6,52,0.915176
6,52,0.940672
6,52,1.036240
6,52,0.927878
6,52,0.921071
6,52,0.924435
6,52,0.934365
6,52,0.946268
6,56,0.864155
6,56,0.884315
6,56,1.049923
6,56,0.987222
6,56,0.909225
6,56,1.011436
6,56,1.033436
6,56,0.890956
6,56,0.897902
6,56,0.891032
6,56,0.901700
6,56,1.047877
6,56,0.874896
6,56,1.033052
6,56,0.882523
6,60,0.952158
6,60,0.877053
6,60,0.843769
6,60,0.836498
6,60,0.852540
6,60,0.873069
6,60,0.855968
6,60,0.943105
6,60,0.986839
6,60,0.844428
6,60,0.841343
6,60,0.846661
6,60,0.845086
6,60,0.852105
6,60,0.844859
6,64,0.800832
6,64,0.940040
6,64,0.811526
6,64,1.173963
6,64,0.816251
6,64,0.800474
6,64,0.901388
6,64,0.792413
6,64,0.818576
6,64,0.804095
6,64,0.833904
6,64,0.806409
6,64,0.814864
6,64,0.814432
6,64,0.926939
6,34,1.584013
6,34,1.285496
6,34,1.293231
6,34,1.449868
6,34,1.427845
6,34,1.310186
6,34,1.318624
6,34,1.371270
6,34,1.288969
6,34,1.526414
6,34,1.562133
6,34,1.318939
6,34,1.312041
6,34,1.291793
6,34,1.291608
6,38,1.335594
6,38,1.356306
6,38,1.348967
6,38,1.306577
6,38,1.246380
6,38,1.167677
6,38,1.242800
6,38,1.218891
6,38,1.412566
6,38,1.297691
6,38,1.182976
6,38,1.165713
6,38,1.209540
6,38,1.164706
6,38,1.186885
6,42,1.069420
6,42,1.206380
6,42,1.086009
6,42,1.116450
6,42,1.327185
6,42,1.084210
6,42,1.080960
6,42,1.249596
6,42,1.141051
6,42,1.477375
6,42,1.081178
6,42,1.184326
6,42,1.081863
6,42,1.161319
6,42,1.073999
6,46,0.997743
6,46,0.995549
6,46,1.017476
6,46,1.176749
6,46,1.192986
6,46,1.119308
6,46,1.157359
6,46,0.998779
6,46,1.005010
6,46,0.996117
6,46,1.167563
6,46,1.079866
6,46,1.018167
6,46,1.031253
6,46,1.003244
6,50,1.049019
6,50,1.107078
6,50,0.939057
6,50,1.083789
6,50,0.945973
6,50,0.936370
6,50,0.967184
6,50,0.949541
6,50,0.938039
6,50,1.472299
6,50,0.941538
6,50,0.934766
6,50,1.044561
6,50,0.950551
6,50,1.062671
6,54,0.861753
6,54,0.900696
6,54,0.966317
6,54,1.017055
6,54,0.971602
6,54,0.872708
6,54,1.014993
6,54,0.885757
6,54,1.112416
6,54,0.921208
6,54,0.887263
6,54,0.921302
6,54,0.896358
6,54,0.898176
6,54,0.899056
6,58,0.980249
6,58,0.889515
6,58,1.263142
6,58,0.869909
6,58,0.842038
6,58,0.833791
6,58,1.032793
6,58,0.955803
6,58,0.844391
6,58,0.856146
6,58,0.864590
6,58,0.860383
6,58,0.875121
6,58,0.854190
6,58,0.860997
6,62,0.809630
6,62,0.813198
6,62,0.852887
6,62,0.907682
6,62,0.818762
