mpi_proc,omp_threads,time
4,1,6.152086
4,1,6.086942
4,1,6.284459
4,1,6.503026
4,1,5.988976
4,2,3.193420
4,2,3.418580
4,2,3.049100
4,2,3.066100
4,2,3.199609
4,3,2.502993
4,3,2.091539
4,3,2.383003
4,3,2.069156
4,3,2.161564
4,4,1.964304
4,4,1.740306
4,4,1.579000
4,4,1.521844
4,4,1.879997
4,5,1.410904
4,5,1.287664
4,5,2.326887
4,5,1.509773
4,5,1.582245
4,5,1.751585
4,5,1.288368
4,5,1.429225
4,5,1.324528
4,5,1.633124
4,6,1.163472
4,6,1.298303
4,6,1.244781
4,6,1.352502
4,6,1.494982
4,6,1.102851
4,6,1.338481
4,6,1.057510
4,6,1.048455
4,6,1.640502
4,7,1.271271
4,7,1.220581
4,7,0.972550
4,7,1.211824
4,7,1.018750
4,7,0.929463
4,7,0.928256
4,7,1.249365
4,7,0.922899
4,7,0.986515
4,8,0.967082
4,8,1.171666
4,8,1.037968
4,8,0.839680
4,8,0.887892
4,8,0.824597
4,8,0.864428
4,8,0.872698
4,8,1.026468
4,8,0.843248
4,9,0.906118
4,9,0.738279
4,9,0.735928
4,9,0.736650
4,9,0.732036
4,9,0.760135
4,9,0.749564
4,9,0.918916
4,9,0.736245
4,9,0.721725
4,10,0.815525
4,10,0.798170
4,10,0.677115
4,10,0.669823
4,10,0.689886
4,10,0.669791
4,10,0.782180
4,10,0.735535
4,10,0.671748
4,10,0.673976
4,11,0.608794
4,11,0.602585
4,11,0.610662
4,11,0.616245
4,11,0.680304
4,11,0.632466
4,11,0.619288
4,11,0.964336
4,11,0.745052
4,11,0.723816
4,12,0.604759
4,12,0.619333
4,12,0.561381
4,12,0.608847
4,12,0.579388
4,12,0.566195
4,12,0.564636
4,12,0.597855
4,12,0.689074
4,12,0.570536
