mpi_proc,omp_threads,time
4,1,51.603754
4,1,52.158329
4,1,51.939046
4,1,52.138586
4,1,51.956820
4,2,26.605206
4,2,26.686252
4,2,26.460643
4,2,26.434136
4,2,26.514921
4,3,17.673744
4,3,17.703377
4,3,17.764667
4,3,17.684871
4,3,17.696117
4,4,13.334447
4,4,13.455405
4,4,13.333770
4,4,13.351641
4,4,13.358162
4,5,10.699968
4,5,10.752526
4,5,10.745249
4,5,10.840003
4,5,10.734777
4,6,8.966762
4,6,9.073851
4,6,8.991494
4,6,8.970935
4,6,8.981391
4,7,7.746915
4,7,7.756670
4,7,7.739095
4,7,7.744013
4,7,7.837232
4,8,6.865731
4,8,6.875569
4,8,6.860488
4,8,6.879602
4,8,6.860792
4,10,5.477175
4,10,5.745577
4,10,5.521393
4,10,5.488917
4,10,5.608732
4,10,5.514973
4,10,5.591444
4,10,5.498241
4,10,5.526604
4,10,5.510453
4,12,4.797224
4,12,4.635503
4,12,4.624685
4,12,4.772419
4,12,4.765528
4,12,4.660874
4,12,4.617959
4,12,4.661839
4,12,4.628121
4,12,4.635815
4,14,3.980619
4,14,4.022684
4,14,4.010953
4,14,4.184095
4,14,4.021765
4,14,4.007831
4,14,4.263102
4,14,4.009162
4,14,4.063332
4,14,4.007474
4,16,3.518439
4,16,3.818999
4,16,3.548452
4,16,3.651641
4,16,3.536590
4,16,3.551433
4,16,3.731176
4,16,3.538091
4,16,3.594717
4,16,3.536368
4,18,3.308524
4,18,3.295845
4,18,3.184070
4,18,3.196104
4,18,3.232758
4,18,3.294150
4,18,3.393284
4,18,3.328528
4,18,3.172110
4,18,3.327789
4,20,2.876212
4,20,3.065620
4,20,3.005086
4,20,2.886352
4,20,2.970095
4,20,2.892146
4,20,3.002222
4,20,2.922527
4,20,2.899428
4,20,3.014608
4,22,2.640447
4,22,2.773505
4,22,2.926165
4,22,2.742457
4,22,2.823074
4,22,2.651117
4,22,2.778688
4,22,2.956931
4,22,2.755212
4,22,2.698198
4,24,2.483979
4,24,2.485213
4,24,2.469181
4,24,2.487020
4,24,2.820238
4,24,2.509667
4,24,2.456550
4,24,2.539372
4,24,2.501608
4,24,2.451404
4,26,2.259141
4,26,2.307870
4,26,2.296758
4,26,2.432547
4,26,2.408889
4,26,2.292464
4,26,2.291793
4,26,2.288290
4,26,2.287378
4,26,2.568955
4,28,2.147355
4,28,2.210702
4,28,2.143113
4,28,2.241017
4,28,2.201762
4,28,2.377547
4,28,2.191848
4,28,2.282609
4,28,2.149472
4,28,2.195965
4,30,2.035356
4,30,2.110173
4,30,2.012831
4,30,2.179649
4,30,2.023862
4,30,2.045291
4,30,2.204651
4,30,2.321789
4,30,2.114166
4,30,2.225555
4,32,2.016040
4,32,2.066643
4,32,1.907462
4,32,1.915345
4,32,2.110933
4,32,1.934410
4,32,2.037545
4,32,2.056358
4,32,1.927804
4,32,1.906140
4,36,1.749328
4,36,1.741858
4,36,1.755929
4,36,1.893945
4,36,1.900716
4,36,1.733993
4,36,1.973523
4,36,1.862357
4,36,1.920382
4,36,1.731243
4,36,1.734456
4,36,1.731824
4,36,1.814133
4,36,1.837079
4,36,1.735253
4,40,1.579883
4,40,1.601831
4,40,1.591864
4,40,1.607604
4,40,1.605040
4,40,1.689141
4,40,1.745967
4,40,1.591397
4,40,1.657620
4,40,1.610798
4,40,1.595961
4,40,1.623495
4,40,1.601052
4,40,1.600203
4,40,1.601890
4,44,1.512423
4,44,1.500679
4,44,1.517856
4,44,1.505725
4,44,1.498165
4,44,1.497007
4,44,1.663396
4,44,1.469101
4,44,1.645993
4,44,1.502438
4,44,1.515112
4,44,1.488407
4,44,1.476239
4,44,1.546610
4,44,1.494978
4,48,1.494080
4,48,1.401598
4,48,1.399756
4,48,1.410806
4,48,1.375661
4,48,1.394099
4,48,1.469160
4,48,1.385619
4,48,1.435455
4,48,1.401472
4,48,1.414435
4,48,1.408963
4,48,1.464113
4,48,1.391337
4,48,1.401081
4,52,1.338709
4,52,1.414901
4,52,1.593177
4,52,1.316381
4,52,1.389673
4,52,1.352016
4,52,1.332013
4,52,1.396889
4,52,1.414382
4,52,1.408089
4,52,1.337272
4,52,1.312522
4,52,1.314749
4,52,1.335662
4,52,1.314307
4,56,1.194122
4,56,1.242925
4,56,1.388656
4,56,1.251823
4,56,1.310165
4,56,1.234236
4,56,1.406508
4,56,1.433740
4,56,1.473662
4,56,1.233982
4,56,1.235541
4,56,1.266665
4,56,1.215630
4,56,1.245363
4,56,1.397160
4,60,1.134514
4,60,1.404906
4,60,1.176576
4,60,1.282451
4,60,1.157462
4,60,1.226381
4,60,1.153895
4,60,1.160678
4,60,1.161082
4,60,1.150512
4,60,1.165218
4,60,1.171985
4,60,1.154631
4,60,1.287346
4,60,1.161132
4,64,1.078308
4,64,1.125443
4,64,1.270175
4,64,1.106370
4,64,1.147807
4,64,1.101937
4,64,1.177513
4,64,1.110237
4,64,1.121000
4,64,1.211058
4,64,1.172343
4,64,1.134113
4,64,1.172256
4,64,1.233176
4,64,1.104529
4,34,1.974385
4,34,1.842804
4,34,1.815909
4,34,1.884853
4,34,1.818669
4,34,1.876804
4,34,1.844000
4,34,1.809491
4,34,1.805898
4,34,1.973580
4,34,1.803611
4,34,1.815609
4,34,1.988077
4,34,1.825498
4,34,1.999703
4,38,1.757769
4,38,1.786434
4,38,1.660912
4,38,1.675789
4,38,1.695853
4,38,1.798195
4,38,1.678320
4,38,1.652682
4,38,1.796473
4,38,1.674854
4,38,1.690412
4,38,1.801529
4,38,1.649696
4,38,1.643290
4,38,1.821846
4,42,1.687997
4,42,1.556975
4,42,1.772372
4,42,1.511620
4,42,1.645877
4,42,1.728085
4,42,1.529944
4,42,1.523980
4,42,1.723401
4,42,1.503232
4,42,1.517241
4,42,1.556818
4,42,1.521145
4,42,1.551538
4,42,1.618116
4,46,1.393692
4,46,1.398489
4,46,1.480107
4,46,1.683035
4,46,1.400260
4,46,1.571982
4,46,1.618544
4,46,1.537994
4,46,1.639755
4,46,1.425766
4,46,1.541988
4,46,1.585827
4,46,1.487121
4,46,1.497533
4,46,1.420650
4,50,1.330889
4,50,1.350613
4,50,1.443345
4,50,1.598399
4,50,1.399435
4,50,1.416971
4,50,1.336697
4,50,1.517430
4,50,1.512023
4,50,1.398275
4,50,1.354605
4,50,1.377742
4,50,1.383048
4,50,1.357616
4,50,1.384160
4,54,1.258725
4,54,1.337756
4,54,1.241809
4,54,1.236488
4,54,1.465769
4,54,1.250202
4,54,1.249617
4,54,1.270523
4,54,1.238329
4,54,1.242301
4,54,1.273903
4,54,1.293752
4,54,1.256928
4,54,1.566807
4,54,1.250415
4,58,1.282279
4,58,1.173845
4,58,1.180219
4,58,1.268833
4,58,1.258696
4,58,1.392016
4,58,1.327881
4,58,1.168970
4,58,1.204018
4,58,1.190415
4,58,1.446338
4,58,1.461607
4,58,1.172052
4,58,1.195465
4,58,1.288029
4,62,1.214126
4,62,1.109198
4,62,1.147147
4,62,1.130795
4,62,1.320251
4,62,1.123987
4,62,1.136229
4,62,1.191235
4,62,1.118312
4,62,1.131618
4,62,1.162620
4,62,1.407632
4,62,1.122240
4,62,1.276828
4,62,1.445220
