mpi_proc,omp_threads,time
6,1,8.478522
6,1,8.470696
6,1,8.558227
6,1,8.379419
6,1,8.477933
6,2,4.304737
6,2,4.295431
6,2,4.302916
6,2,4.291280
6,2,4.305808
6,3,3.100216
6,3,2.910023
6,3,2.918846
6,3,2.912434
6,3,3.064729
6,4,2.213566
6,4,2.238024
6,4,2.226632
6,4,2.216967
6,4,2.386188
6,5,1.802558
6,5,1.929505
6,5,1.801779
6,5,1.916369
6,5,1.806984
6,6,1.539371
6,6,1.567086
6,6,1.532889
6,6,1.546668
6,6,1.543078
6,7,1.370963
6,7,1.327523
6,7,1.330703
6,7,1.375441
6,7,1.341399
6,8,1.250808
6,8,1.221880
6,8,1.202535
6,8,1.287947
6,8,1.187343
6,10,0.984342
6,10,0.991203
6,10,1.002586
6,10,1.009326
6,10,0.985829
6,10,0.977711
6,10,1.016231
6,10,0.989543
6,10,1.002833
6,10,0.994579
6,12,0.865913
6,12,0.868475
6,12,0.905313
6,12,0.839100
6,12,0.986661
6,12,0.864407
6,12,0.847757
6,12,0.938593
6,12,0.840938
6,12,0.855969
6,14,0.747123
6,14,0.880950
6,14,0.736215
6,14,0.720430
6,14,0.726385
6,14,0.767826
6,14,0.838909
6,14,0.806446
6,14,0.842018
6,14,0.754220
6,16,0.654189
6,16,0.791082
6,16,0.687657
6,16,0.680339
6,16,0.720308
6,16,0.795694
6,16,0.687365
6,16,0.816111
6,16,0.675779
6,16,0.747260
6,18,0.625406
6,18,0.698862
6,18,0.647058
6,18,0.606435
6,18,0.597496
6,18,0.658504
6,18,0.615805
6,18,0.637655
6,18,0.692811
6,18,0.740008
6,20,0.790364
6,20,0.656168
6,20,0.613782
6,20,0.584398
6,20,0.742022
6,20,0.715524
6,20,0.615360
6,20,0.573553
6,20,0.539782
6,20,0.561846
6,22,0.548419
6,22,0.515837
6,22,0.533254
6,22,0.548076
6,22,0.532912
6,22,0.592320
6,22,0.552335
6,22,0.534259
6,22,0.528699
6,22,0.525071
6,24,0.556743
6,24,0.502790
6,24,0.493083
6,24,0.507808
6,24,0.501327
6,24,0.522831
6,24,0.644839
6,24,0.488813
6,24,0.502084
6,24,0.518861
6,26,0.540183
6,26,0.488132
6,26,0.527771
6,26,0.508427
6,26,0.455391
6,26,0.485275
6,26,0.514403
6,26,0.661010
6,26,0.512029
6,26,0.508319
6,28,0.462777
6,28,0.456610
6,28,0.457010
6,28,0.515332
6,28,0.503514
6,28,0.437094
6,28,0.459240
6,28,0.452290
6,28,0.430996
6,28,0.452102
6,30,0.483079
6,30,0.474895
6,30,0.425396
6,30,0.421566
6,30,0.433881
6,30,0.451133
6,30,0.484049
6,30,0.502252
6,30,0.446224
6,30,0.415834
6,32,0.665768
6,32,0.422494
6,32,0.417992
6,32,0.416197
6,32,0.417238
6,32,0.440078
6,32,0.541036
6,32,0.459108
6,32,0.420591
6,32,0.554991
6,34,0.458203
6,34,0.544379
6,34,0.508211
6,34,0.402795
6,34,0.388065
6,34,0.482402
6,34,0.480433
6,34,0.636080
6,34,0.400270
6,34,0.396256
6,36,0.568134
6,36,0.488429
6,36,0.372202
6,36,0.393949
6,36,0.382146
6,36,0.375466
6,36,0.390429
6,36,0.500824
6,36,0.374894
6,36,0.576178
6,38,0.376223
6,38,0.519128
6,38,0.364178
6,38,0.430266
6,38,0.360841
6,38,0.375016
6,38,0.354789
6,38,0.361755
6,38,0.387806
6,38,0.390853
6,40,0.375350
6,40,0.367992
6,40,0.471720
6,40,0.357459
6,40,0.364391
6,40,0.361093
6,40,0.501102
6,40,0.400103
6,40,0.455989
6,40,0.388983
6,42,0.452169
6,42,0.390728
6,42,0.410850
6,42,0.403881
6,42,0.360212
6,42,0.355965
6,42,0.347525
6,42,0.342529
6,42,0.343165
6,42,0.335202
6,44,0.472895
6,44,0.331282
6,44,0.351660
6,44,0.349371
6,44,0.342706
6,44,0.432671
6,44,0.340911
6,44,0.441279
6,44,0.391428
6,44,0.363253
6,46,0.398937
6,46,0.346138
6,46,0.434129
6,46,0.338993
6,46,0.337534
6,46,0.352868
6,46,0.345966
6,46,0.351947
6,46,0.324112
6,46,0.339349
6,48,0.415493
6,48,0.372443
6,48,0.347357
6,48,0.339711
6,48,0.319567
6,48,0.343431
6,48,0.362855
6,48,0.326335
6,48,0.327546
6,48,0.370501
6,50,0.324502
6,50,0.360408
6,50,0.392475
6,50,0.320584
6,50,0.325689
6,50,0.324848
6,50,0.334516
6,50,0.449650
6,50,0.309309
6,50,0.449781
6,52,0.410811
6,52,0.324107
6,52,0.319299
6,52,0.306886
6,52,0.427240
6,52,0.322665
6,52,0.412270
6,52,0.326212
6,52,0.303951
6,52,0.442859
6,54,0.416672
6,54,0.329369
6,54,0.379502
6,54,0.331828
6,54,0.312511
6,54,0.310404
6,54,0.474221
6,54,0.353443
6,54,0.316995
6,54,0.307269
6,56,0.448507
6,56,0.318591
6,56,0.346762
6,56,0.345080
6,56,0.316048
6,56,0.352474
6,56,0.296025
6,56,0.311737
6,56,0.354045
6,56,0.374905
6,58,0.340271
6,58,0.296733
6,58,0.352883
6,58,0.346883
6,58,0.290171
6,58,0.296015
6,58,0.349596
6,58,0.337784
6,58,0.478319
6,58,0.289121
6,60,0.301676
6,60,0.412102
6,60,0.294522
6,60,0.293830
6,60,0.325149
6,60,0.322758
6,60,0.391375
