mpi_proc,omp_threads,time
5,1,9.901483
5,1,9.792636
5,1,9.793209
5,1,9.769180
5,1,9.861297
5,2,5.018354
5,2,5.013294
5,2,5.005254
5,2,4.998249
5,2,5.000376
5,3,3.384305
5,3,3.577125
5,3,3.385025
5,3,3.382120
5,3,3.395026
5,4,2.601879
5,4,2.564615
5,4,2.574933
5,4,2.563177
5,4,2.661858
5,5,2.090285
5,5,2.113225
5,5,2.084601
5,5,2.111578
5,5,2.183364
5,6,1.764241
5,6,1.996772
5,6,1.754207
5,6,1.818298
5,6,1.913178
5,7,1.525807
5,7,1.547904
5,7,1.640459
5,7,1.530782
5,7,1.523005
5,8,1.369932
5,8,1.367642
5,8,1.377802
5,8,1.398473
5,8,1.376736
5,10,1.107046
5,10,1.125495
5,10,1.103367
5,10,1.123590
5,10,1.251601
5,10,1.116185
5,10,1.146342
5,10,1.110121
5,10,1.270260
5,10,1.210387
5,12,0.948923
5,12,0.963713
5,12,1.017958
5,12,0.954387
5,12,0.952658
5,12,0.966564
5,12,1.018985
5,12,1.028269
5,12,1.086794
5,12,1.107631
5,14,0.856684
5,14,0.981103
5,14,0.844135
5,14,0.827157
5,14,0.897183
5,14,0.829879
5,14,0.954078
5,14,1.032546
5,14,0.909091
5,14,0.845679
5,16,0.819675
5,16,0.762509
5,16,0.878232
5,16,0.748025
5,16,0.780014
5,16,0.806536
5,16,0.753009
5,16,0.999050
5,16,0.886225
5,16,0.759390
5,18,0.685973
5,18,0.897733
5,18,0.691545
5,18,0.778062
5,18,0.676525
5,18,0.696739
5,18,0.682335
5,18,0.710506
5,18,0.672987
5,18,0.871900
5,20,0.631478
5,20,0.620388
5,20,0.692334
5,20,0.774767
5,20,0.655154
5,20,0.612139
5,20,0.639315
5,20,0.647836
5,20,0.611194
5,20,0.645957
5,22,0.571751
5,22,0.617640
5,22,0.636466
5,22,0.593471
5,22,0.699726
5,22,0.573411
5,22,0.583698
5,22,0.591086
5,22,0.573844
5,22,0.575732
5,24,0.725227
5,24,0.542972
5,24,0.685924
5,24,0.666333
5,24,0.572214
