mpi_proc,omp_threads,time
6,1,66.510051
6,1,66.694297
6,1,66.657037
6,1,66.692540
6,1,66.701291
6,2,34.016334
6,2,34.035915
6,2,33.949180
6,2,33.982122
6,2,34.104027
6,3,23.115571
6,3,22.961531
6,3,22.977195
6,3,22.959802
6,3,22.869958
6,4,17.209334
6,4,17.193236
6,4,17.199719
6,4,17.249523
6,4,17.232266
6,5,13.828629
6,5,13.781866
6,5,13.861558
6,5,13.828439
6,5,13.776141
6,6,11.558201
6,6,11.585582
6,6,11.530075
6,6,11.684659
6,6,11.568875
6,7,9.898485
6,7,10.069307
6,7,9.993763
6,7,9.922769
6,7,9.961740
6,8,8.827631
6,8,8.911650
6,8,8.995343
6,8,8.883544
6,8,9.066521
6,10,7.141376
6,10,7.020463
6,10,7.034980
6,10,7.027557
6,10,7.167564
6,10,7.101820
6,10,7.178654
6,10,7.161187
6,10,7.117257
6,10,7.026707
6,12,5.931085
6,12,5.919772
6,12,5.923625
6,12,6.019755
6,12,6.052560
6,12,6.144950
6,12,5.944361
6,12,5.981590
6,12,6.071237
6,12,6.058225
6,14,5.083979
6,14,5.121613
6,14,5.229172
6,14,5.176524
6,14,5.112198
6,14,5.109035
6,14,5.097397
6,14,5.077206
6,14,5.344334
6,14,5.282902
6,16,4.508716
6,16,4.788989
6,16,4.605225
6,16,4.516714
6,16,4.767313
6,16,4.498529
6,16,4.664423
6,16,4.565911
6,16,4.576376
6,16,4.494983
6,18,4.186946
6,18,4.267568
6,18,4.113064
6,18,4.056335
6,18,4.050576
6,18,4.305763
6,18,4.231939
6,18,4.215344
6,18,4.065571
6,18,4.402562
6,20,3.799786
6,20,3.658828
6,20,3.683726
6,20,3.648164
6,20,3.831670
6,20,3.696887
6,20,3.647747
6,20,3.653567
6,20,3.727059
6,20,3.719914
6,22,3.337314
6,22,3.383868
6,22,3.538948
6,22,3.417191
6,22,3.425132
6,22,3.395999
6,22,3.572830
6,22,3.368891
6,22,3.351481
6,22,3.363743
6,24,3.128796
6,24,3.117102
6,24,3.304810
6,24,3.105366
6,24,3.231599
6,24,3.143498
6,24,3.163092
6,24,3.111898
6,24,3.216547
6,24,3.112418
6,26,2.847895
6,26,3.216670
6,26,3.045377
6,26,2.963558
6,26,2.925274
6,26,2.907553
6,26,3.079453
6,26,3.005619
6,26,2.923482
6,26,2.917906
6,28,2.966466
6,28,2.734720
6,28,2.719979
6,28,2.732704
6,28,2.947841
6,28,2.731191
6,28,2.822938
6,28,2.721697
6,28,2.885678
6,28,2.736543
6,30,2.713024
6,30,2.530840
6,30,2.721298
6,30,2.593314
6,30,2.535625
6,30,2.770077
6,30,2.672606
6,30,2.612601
6,30,2.584660
6,30,2.648529
6,32,2.464943
6,32,2.389066
6,32,2.424810
6,32,2.644090
6,32,2.415289
6,32,2.447633
6,32,2.409589
6,32,2.582291
6,32,2.412566
6,32,2.540393
6,34,2.392538
6,34,2.277880
6,34,2.292578
6,34,2.290398
6,34,2.401156
6,34,2.272396
6,34,2.264848
6,34,2.277514
6,34,2.421594
6,34,2.279524
6,36,2.298917
6,36,2.425200
6,36,2.245413
6,36,2.163531
6,36,2.163443
6,36,2.205788
6,36,2.150550
6,36,2.162431
6,36,2.156064
6,36,2.165378
6,38,2.163697
6,38,2.072444
6,38,2.080647
6,38,2.075145
6,38,2.092912
6,38,2.070564
6,38,2.150594
6,38,2.116506
6,38,2.210039
6,38,2.075617
6,40,1.974045
6,40,2.011045
6,40,2.192801
6,40,2.121116
6,40,2.063872
6,40,2.004805
6,40,1.960022
6,40,2.107437
6,40,1.988167
6,40,1.956768
6,42,1.884607
6,42,1.903216
6,42,2.078129
6,42,2.064749
6,42,1.898726
6,42,2.008046
6,42,1.894709
6,42,1.900683
6,42,1.880001
6,42,1.896559
6,44,1.805125
6,44,1.990564
6,44,2.120097
6,44,1.822195
6,44,1.904760
6,44,2.036564
6,44,1.794470
6,44,1.806281
6,44,1.833976
6,44,1.905827
6,46,1.734458
6,46,1.770075
6,46,1.880825
6,46,1.942180
6,46,1.766983
6,46,1.920643
6,46,1.835765
6,46,1.747127
6,46,1.885528
6,46,1.884478
6,48,1.679187
6,48,1.864165
6,48,1.702175
6,48,1.670080
6,48,1.851411
6,48,1.812886
6,48,1.688945
6,48,1.691377
6,48,1.686626
6,48,1.983164
6,50,1.773271
6,50,1.621375
6,50,1.636095
6,50,1.623422
6,50,1.734139
6,50,1.647599
6,50,1.767101
6,50,1.635676
6,50,1.621139
6,50,1.630547
6,52,1.720019
6,52,1.588194
6,52,1.735221
6,52,1.742067
6,52,1.578865
6,52,1.563938
6,52,1.603011
6,52,1.748878
6,52,1.642141
6,52,1.612053
6,54,1.512047
6,54,1.526610
6,54,1.530589
6,54,1.677873
6,54,1.525511
6,54,1.607860
6,54,1.557106
6,54,1.635595
6,54,1.550757
6,54,1.534185
6,56,1.474126
6,56,1.528468
6,56,1.519898
6,56,1.584420
6,56,1.496690
6,56,1.548287
6,56,1.610540
6,56,1.483077
6,56,1.629221
6,56,1.506581
6,58,1.639506
6,58,1.446173
6,58,1.608356
6,58,1.466289
6,58,1.469987
6,58,1.534915
6,58,1.572151
6,58,1.467351
6,58,1.449415
6,58,1.461768
6,60,1.397298
6,60,1.526469
6,60,1.396926
6,60,1.460546
6,60,1.393502
6,60,1.636906
6,60,1.399897
6,60,1.401291
6,60,1.413577
6,60,1.486393
6,62,1.364662
6,62,1.506079
6,62,1.380637
6,62,1.414522
6,62,1.370915
6,62,1.386338
