mpi_proc,omp_threads,time
1,1,22.744778
1,1,22.535121
1,1,22.540332
1,1,22.536602
1,1,22.728687
1,2,11.309857
1,2,11.327166
1,2,11.324826
1,2,11.326835
1,2,11.327838
1,3,7.558583
1,3,7.565100
1,3,7.565971
1,3,7.581950
1,3,7.565730
1,4,5.699710
1,4,5.710037
1,4,5.704795
1,4,5.704440
1,4,5.704846
1,5,4.591661
1,5,4.588390
1,5,4.587854
1,5,4.588832
1,5,4.587022
1,5,4.588925
1,5,4.588898
1,5,4.601739
1,5,4.588883
1,5,4.590538
1,6,3.834764
1,6,3.838711
1,6,3.838551
1,6,3.839421
1,6,3.832772
1,6,3.838398
1,6,3.843235
1,6,3.839247
1,6,3.839257
1,6,3.838525
1,7,3.302407
1,7,3.307725
1,7,3.308279
1,7,3.307789
1,7,3.318935
1,7,3.308428
1,7,3.327603
1,7,3.320092
1,7,3.308078
1,7,3.308537
1,8,2.905773
1,8,2.909994
1,8,2.915349
1,8,2.930346
1,8,2.910281
1,8,2.910287
1,8,2.909673
1,8,2.909683
1,8,2.907401
1,8,2.909856
1,9,2.591222
1,9,2.596192
1,9,2.596075
1,9,2.595722
1,9,2.609191
1,9,2.615900
1,9,2.596222
1,9,2.596177
1,9,2.592952
1,9,2.595376
1,10,2.344450
1,10,2.351968
1,10,2.349568
1,10,2.349298
1,10,2.357365
1,10,2.362243
1,10,2.349431
1,10,2.365371
1,10,2.349248
1,10,2.355860
1,11,2.142255
1,11,2.146006
1,11,2.147718
1,11,2.146448
1,11,2.146484
1,11,2.146382
1,11,2.146257
1,11,2.147175
1,11,2.146799
1,11,2.146965
1,12,1.973510
1,12,1.976056
1,12,1.976633
1,12,1.981958
1,12,1.979713
1,12,1.977175
1,12,1.979420
1,12,1.978864
1,12,2.000516
1,12,1.979669
