mpi_proc,omp_threads,time
3,1,67.856980
3,1,67.584543
3,1,67.540527
3,1,67.676213
3,1,67.501006
3,2,34.509493
3,2,34.503941
3,2,34.424271
3,2,34.464288
3,2,34.495364
3,3,23.211926
3,3,22.955097
3,3,22.934411
3,3,23.079185
3,3,22.918971
3,4,17.428946
3,4,17.317839
3,4,17.274643
3,4,17.296526
3,4,17.285009
3,5,14.012858
3,5,13.916136
3,5,13.900238
3,5,14.034241
3,5,13.900211
3,6,11.625957
3,6,11.623882
3,6,11.630003
3,6,11.641325
3,6,11.628343
3,7,10.042090
3,7,10.152217
3,7,10.272610
3,7,10.153586
3,7,10.040680
3,8,8.886383
3,8,8.899540
3,8,8.917756
3,8,8.872110
3,8,8.994129
3,10,7.078264
3,10,7.496363
3,10,7.098976
3,10,7.091323
3,10,7.104829
3,10,7.101930
3,10,7.101528
3,10,7.153999
3,10,7.105686
3,10,7.093870
3,12,6.071684
3,12,5.969264
3,12,6.020126
3,12,6.024052
3,12,5.985717
3,12,6.078616
3,12,5.997028
3,12,5.997500
3,12,5.974976
3,12,5.979217
3,14,5.140244
3,14,5.208664
3,14,5.253686
3,14,5.312174
3,14,5.166421
3,14,5.376352
3,14,5.380575
3,14,5.164942
3,14,5.353605
3,14,5.161133
3,16,4.802906
3,16,4.691641
3,16,4.814734
3,16,4.760146
3,16,4.792188
3,16,5.032577
3,16,4.607993
3,16,4.755352
3,16,4.559916
3,16,4.927486
3,18,4.299432
3,18,4.324064
3,18,4.101427
3,18,4.484384
3,18,4.259354
3,18,4.105568
3,18,4.117158
3,18,4.107306
3,18,4.098183
3,18,4.140514
3,20,3.861086
3,20,3.958175
3,20,3.798153
3,20,3.718780
3,20,3.718919
3,20,3.938569
3,20,3.751860
3,20,3.739480
3,20,3.896954
3,20,3.947105
3,22,3.687036
3,22,3.404351
3,22,3.594164
3,22,3.421282
3,22,3.411830
3,22,3.490528
3,22,3.496503
3,22,3.471034
3,22,3.401821
3,22,3.480610
3,24,3.422220
3,24,3.413099
3,24,3.190476
3,24,3.147489
3,24,3.276386
3,24,3.152837
3,24,3.190983
3,24,3.264514
3,24,3.300372
3,24,3.318519
3,26,2.912178
3,26,3.085882
3,26,3.491316
3,26,2.946728
3,26,2.933632
3,26,2.947087
3,26,2.962403
3,26,3.300789
3,26,3.098128
3,26,2.933080
3,28,2.730185
3,28,3.174077
3,28,2.876325
3,28,2.759293
3,28,2.923242
3,28,2.767035
3,28,2.762421
3,28,3.153570
3,28,2.841348
3,28,2.747125
3,30,2.606331
3,30,2.622555
3,30,2.607120
3,30,2.606007
3,30,2.692557
3,30,2.614398
3,30,2.601878
3,30,2.798473
3,30,2.663078
3,30,2.664016
3,32,2.520751
3,32,2.555141
3,32,2.447264
3,32,2.733119
3,32,2.449725
3,32,2.494873
3,32,2.627870
3,32,2.838144
3,32,2.447901
3,32,2.700424
3,36,2.210468
3,36,2.205224
3,36,2.212820
3,36,2.325049
3,36,2.224728
3,36,2.210822
3,36,2.389662
3,36,2.372731
3,36,2.366574
3,36,2.368135
3,36,2.488272
3,36,2.623615
3,36,2.221186
3,36,2.221576
3,36,2.267430
3,40,2.030400
3,40,2.067497
3,40,2.157310
3,40,2.023462
3,40,2.248217
3,40,2.026376
3,40,2.537840
3,40,2.209620
3,40,2.164596
3,40,2.112972
3,40,2.045785
3,40,2.374789
3,40,2.030172
3,40,2.136057
3,40,2.058388
3,44,1.876932
3,44,1.930229
3,44,1.887464
3,44,2.107681
3,44,1.880131
3,44,1.898526
3,44,1.902928
3,44,1.978572
3,44,2.002629
3,44,1.890918
3,44,1.909039
3,44,1.892578
3,44,1.887466
3,44,1.873071
3,44,2.261584
3,48,1.894085
3,48,1.775870
3,48,1.847291
3,48,1.860026
3,48,1.756816
3,48,1.913893
3,48,1.969026
3,48,1.755733
3,48,1.913074
3,48,1.861536
3,48,1.895818
3,48,1.762534
3,48,1.780835
3,48,1.940147
3,48,1.835479
3,52,1.758520
3,52,1.647975
3,52,1.662978
3,52,1.740785
3,52,1.742286
3,52,1.775770
3,52,1.648490
3,52,1.708086
3,52,1.667870
3,52,1.671060
3,52,1.651182
3,52,1.643508
3,52,1.651160
3,52,1.673038
3,52,1.788913
3,56,1.535805
3,56,1.666034
3,56,1.659209
3,56,1.682602
3,56,1.563275
3,56,1.597385
3,56,1.585868
3,56,1.613836
3,56,1.686427
3,56,1.563253
3,56,1.669919
3,56,1.760142
3,56,1.594622
3,56,1.700299
3,56,1.614845
3,60,1.486123
3,60,1.755659
3,60,1.486928
3,60,1.603737
3,60,1.477976
3,60,1.494887
3,60,1.496383
3,60,1.615648
3,60,1.615461
3,60,1.493610
3,60,1.523896
3,60,1.597286
3,60,1.611556
3,60,1.481507
3,60,1.498356
3,64,1.409562
3,64,1.654463
3,64,1.420558
3,64,1.434466
3,64,1.429563
3,64,1.542948
3,64,1.437928
3,64,1.440885
3,64,1.428658
3,64,1.402919
3,64,1.530576
3,64,1.499237
3,64,1.566352
3,64,1.654178
3,64,1.561473
3,34,2.407666
3,34,2.686819
3,34,2.348905
3,34,2.484587
3,34,2.483910
3,34,2.338373
3,34,2.421833
3,34,2.330798
3,34,2.346728
3,34,2.332154
3,34,2.462630
3,34,2.471509
3,34,2.594578
3,34,2.335579
3,34,2.586732
3,38,2.170394
3,38,2.265059
3,38,2.149257
3,38,2.388821
3,38,2.148539
3,38,2.167094
3,38,2.427123
3,38,2.172385
3,38,2.176577
3,38,2.241962
3,38,2.166555
3,38,2.302844
3,38,2.196016
3,38,2.228483
3,38,2.504637
3,42,2.125140
3,42,1.947421
3,42,2.035134
3,42,2.001647
3,42,2.187805
3,42,1.948528
3,42,2.025600
3,42,2.253528
3,42,1.953639
3,42,1.950743
3,42,2.006365
3,42,1.945990
3,42,2.152316
3,42,2.188049
3,42,2.175330
3,46,1.980840
3,46,1.802313
3,46,1.991899
3,46,1.826540
3,46,1.962133
3,46,1.807778
3,46,1.920724
3,46,1.824095
3,46,1.837094
3,46,1.915669
3,46,1.825475
3,46,1.815509
3,46,1.900042
3,46,1.977008
3,46,1.960716
3,50,1.828336
3,50,1.735827
3,50,1.883765
3,50,1.827073
3,50,1.712251
3,50,1.711239
3,50,1.713448
3,50,1.934129
3,50,2.076454
3,50,1.925537
3,50,1.901558
3,50,1.701746
3,50,1.867568
3,50,1.839989
3,50,1.708914
3,54,1.674937
3,54,1.723354
3,54,1.605040
3,54,1.609400
3,54,1.901778
3,54,1.600054
3,54,1.633714
3,54,1.602855
3,54,1.595237
3,54,1.609493
3,54,1.730914
3,54,1.602968
3,54,1.605909
3,54,1.627528
3,54,1.918639
3,58,1.675573
3,58,1.502266
3,58,1.522770
3,58,1.512715
3,58,1.533957
3,58,1.551976
3,58,1.515358
3,58,1.704860
3,58,1.520116
3,58,1.868614
3,58,1.607089
3,58,1.532644
3,58,1.544532
3,58,1.513589
3,58,1.738949
3,62,1.456180
3,62,1.433754
3,62,1.463708
3,62,1.601025
3,62,1.523508
3,62,1.444854
3,62,1.492474
3,62,1.541440
3,62,1.590413
3,62,1.490672
3,62,1.442609
3,62,1.602977
3,62,1.457158
3,62,1.481778
3,62,1.630701
