omp_threads,type,n,m,k,time,GFlops
12,double,10500,10500,10500,3.237954,715.034949
12,double,10500,10500,10500,3.131603,739.317846
12,double,10500,10500,10500,2.977886,777.481015
12,double,10500,10500,10500,3.037415,762.243659
12,double,10500,10500,10500,3.096326,747.740966
12,double,10500,10500,10500,2.978042,777.440334
12,double,11000,11000,11000,3.584173,742.709642
12,double,11000,11000,11000,3.536323,752.759377
12,double,11000,11000,11000,3.547875,750.308318
12,double,11000,11000,11000,3.501364,760.275179
12,double,11000,11000,11000,3.488984,762.972871
12,double,11000,11000,11000,3.519138,756.435231
12,double,11000,11000,11000,3.507246,759.000175
12,double,11500,11500,11500,4.147871,733.327986
12,double,11500,11500,11500,3.970268,766.132079
12,double,11500,11500,11500,3.963759,767.390171
12,double,11500,11500,11500,3.971378,765.918076
12,double,11500,11500,11500,3.966705,766.820346
12,double,11500,11500,11500,3.807982,798.782581
12,double,11500,11500,11500,3.960878,767.948482
12,double,12000,12000,12000,4.485062,770.557931
12,double,12000,12000,12000,4.595739,752.001010
12,double,12000,12000,12000,4.469682,773.209330
12,double,12000,12000,12000,4.456253,775.539425
12,double,12000,12000,12000,4.482304,771.032055
12,double,12000,12000,12000,4.614815,748.892443
12,double,12000,12000,12000,4.487430,770.151286
12,double,12500,12500,12500,5.066828,770.945808
12,double,12500,12500,12500,5.143126,759.508959
12,double,12500,12500,12500,5.179207,754.217711
12,double,12500,12500,12500,5.127755,761.785629
12,double,12500,12500,12500,5.222401,747.979743
12,double,12500,12500,12500,5.054612,772.809091
12,double,12500,12500,12500,5.102063,765.621639
12,double,13000,13000,13000,5.866918,748.945245
12,double,13000,13000,13000,5.714545,768.915137
12,double,13000,13000,13000,5.728304,767.068172
12,double,13000,13000,13000,5.714258,768.953680
12,double,13000,13000,13000,5.716608,768.637646
12,double,13000,13000,13000,5.738592,765.693034
12,double,13000,13000,13000,5.712967,769.127452
12,double,13500,13500,13500,6.287260,782.654145
12,double,13500,13500,13500,6.323975,778.110257
12,double,13500,13500,13500,6.246280,787.788903
12,double,13500,13500,13500,6.437980,764.331402
12,double,13500,13500,13500,6.410049,767.661800
12,double,13500,13500,13500,6.580859,747.736694
12,double,13500,13500,13500,6.334173,776.857472
12,double,14000,14000,14000,7.229983,759.061308
12,double,14000,14000,14000,7.186675,763.635512
12,double,14000,14000,14000,7.099942,772.964112
12,double,14000,14000,14000,7.135436,769.119092
12,double,14000,14000,14000,7.173785,765.007595
12,double,14000,14000,14000,7.124481,770.301729
12,double,14000,14000,14000,7.183999,763.919881
12,double,14500,14500,14500,7.949916,766.957754
12,double,14500,14500,14500,7.840735,777.637569
12,double,14500,14500,14500,7.963076,765.690284
12,double,14500,14500,14500,7.917895,770.059436
12,double,14500,14500,14500,7.856967,776.031018
12,double,14500,14500,14500,7.880157,773.747296
12,double,14500,14500,14500,7.955662,766.403839
12,double,15000,15000,15000,8.927694,756.074269
12,double,15000,15000,15000,8.854033,762.364447
12,double,15000,15000,15000,8.846511,763.012661
12,double,15000,15000,15000,8.883981,759.794552
12,double,15000,15000,15000,8.758978,770.637826
12,double,15000,15000,15000,8.707150,775.224930
12,double,15000,15000,15000,8.741834,772.149202
12,double,15500,15500,15500,9.665075,770.583768
12,double,15500,15500,15500,9.503762,783.663338
12,double,15500,15500,15500,9.673506,769.912197
12,double,15500,15500,15500,9.634533,773.026610
12,double,15500,15500,15500,9.693986,768.285581
12,double,15500,15500,15500,9.489931,784.805469
12,double,15500,15500,15500,9.636920,772.835113
12,double,16000,16000,16000,10.542485,777.046387
12,double,16000,16000,16000,10.555323,776.101295
12,double,16000,16000,16000,10.542628,777.035856
12,double,16000,16000,16000,10.635123,770.277866
12,double,16000,16000,16000,10.497363,780.386428
12,double,16000,16000,16000,10.529775,777.984333
12,double,16000,16000,16000,10.621039,771.299340
12,double,16500,16500,16500,11.835940,759.065159
12,double,16500,16500,16500,11.786967,762.218985
12,double,16500,16500,16500,12.270621,732.175662
12,double,16500,16500,16500,12.296274,730.648158
12,double,16500,16500,16500,11.751804,764.499669
12,double,16500,16500,16500,11.902157,754.842189
12,double,16500,16500,16500,11.722991,766.378639
12,double,17000,17000,17000,12.833648,765.643583
12,double,17000,17000,17000,12.651199,776.685283
12,double,17000,17000,17000,12.819840,766.468223
12,double,17000,17000,17000,12.597708,779.983123
12,double,17000,17000,17000,12.809961,767.059295
12,double,17000,17000,17000,12.729533,771.905760
12,double,17000,17000,17000,12.581702,780.975446
12,double,17500,17500,17500,13.785380,777.544733
12,double,17500,17500,17500,13.746348,779.752577
12,double,17500,17500,17500,13.799967,776.722877
12,double,17500,17500,17500,13.755346,779.242470
12,double,17500,17500,17500,13.771973,778.301725
12,double,17500,17500,17500,13.825056,775.313294
12,double,17500,17500,17500,13.702156,782.267415
12,double,18000,18000,18000,14.868845,784.459027
12,double,18000,18000,18000,15.170426,768.864375
12,double,18000,18000,18000,14.829698,786.529867
12,double,18000,18000,18000,15.998455,729.070393
12,double,18000,18000,18000,15.134365,770.696376
12,double,18000,18000,18000,14.944871,780.468429
12,double,18000,18000,18000,14.900245,782.805937
12,double,18500,18500,18500,16.781512,754.595310
12,double,18500,18500,18500,16.465995,769.054655
12,double,18500,18500,18500,16.614252,762.192016
12,double,18500,18500,18500,16.511166,766.950675
12,double,18500,18500,18500,16.560069,764.685811
12,double,18500,18500,18500,16.910485,748.840123
12,double,18500,18500,18500,16.662738,759.974156
12,double,19000,19000,19000,17.816593,769.956403
12,double,19000,19000,19000,17.724571,773.953859
12,double,19000,19000,19000,17.686121,775.636433
12,double,19000,19000,19000,18.483575,742.172442
12,double,19000,19000,19000,17.726722,773.859934
12,double,19000,19000,19000,17.728934,773.763407
12,double,19000,19000,19000,17.636034,777.839291
12,double,19500,19500,19500,18.997821,780.602661
12,double,19500,19500,19500,19.144362,774.627551
12,double,19500,19500,19500,19.439019,762.885714
12,double,19500,19500,19500,19.401215,764.372237
12,double,19500,19500,19500,18.953996,782.407588
12,double,19500,19500,19500,18.944103,782.816178
12,double,19500,19500,19500,19.444710,762.662440
12,double,20000,20000,20000,20.419773,783.554253
12,double,20000,20000,20000,21.327387,750.209111
12,double,20000,20000,20000,20.492146,780.786950
12,double,20000,20000,20000,20.465140,781.817284
12,double,20000,20000,20000,20.923152,764.703143
12,double,20000,20000,20000,20.771479,770.286996
12,double,20000,20000,20000,20.764421,770.548826
