omp_threads,type,n,m,k,time,GFlops
12,float,10000,10000,10000,1.290742,1549.495740
12,float,10000,10000,10000,1.294708,1544.750021
12,float,10000,10000,10000,1.297252,1541.720015
12,float,10000,10000,10000,1.283407,1558.352388
12,float,10500,10500,10500,1.491124,1552.687993
12,float,10500,10500,10500,1.486464,1557.554985
12,float,10500,10500,10500,1.490875,1552.946589
12,float,10500,10500,10500,1.485294,1558.782651
12,float,10500,10500,10500,1.531172,1512.077328
12,float,10500,10500,10500,1.484284,1559.843152
12,float,10500,10500,10500,1.495010,1548.652091
12,float,11000,11000,11000,1.713491,1553.553504
12,float,11000,11000,11000,1.713915,1553.169284
12,float,11000,11000,11000,1.711562,1555.304357
12,float,11000,11000,11000,1.712726,1554.247759
12,float,11000,11000,11000,1.711466,1555.391400
12,float,11000,11000,11000,1.709717,1556.982494
12,float,11000,11000,11000,1.707577,1558.933830
12,float,11500,11500,11500,1.930620,1575.530088
12,float,11500,11500,11500,1.902594,1598.738162
12,float,11500,11500,11500,1.898043,1602.571392
12,float,11500,11500,11500,1.906188,1595.724124
12,float,11500,11500,11500,1.899960,1600.955127
12,float,11500,11500,11500,1.901222,1599.892160
12,float,11500,11500,11500,1.905649,1596.175276
12,float,12000,12000,12000,2.180580,1584.899073
12,float,12000,12000,12000,2.197002,1573.052606
12,float,12000,12000,12000,2.192723,1576.122461
12,float,12000,12000,12000,2.193417,1575.623841
12,float,12000,12000,12000,2.196527,1573.392630
12,float,12000,12000,12000,2.181121,1584.506210
12,float,12000,12000,12000,2.191104,1577.287211
12,float,12500,12500,12500,2.466061,1584.003906
12,float,12500,12500,12500,2.464942,1584.722891
12,float,12500,12500,12500,2.454135,1591.701142
12,float,12500,12500,12500,2.458397,1588.941634
12,float,12500,12500,12500,2.454831,1591.250269
12,float,12500,12500,12500,2.450858,1593.829753
12,float,12500,12500,12500,2.453650,1592.016171
12,float,13000,13000,13000,2.754925,1594.961623
12,float,13000,13000,13000,2.757814,1593.290804
12,float,13000,13000,13000,2.766130,1588.501125
12,float,13000,13000,13000,2.762100,1590.818392
12,float,13000,13000,13000,2.762883,1590.367775
12,float,13000,13000,13000,2.755604,1594.569007
12,float,13000,13000,13000,2.767678,1587.612472
12,float,13500,13500,13500,3.165913,1554.290856
12,float,13500,13500,13500,3.162004,1556.212230
12,float,13500,13500,13500,3.160864,1556.773523
12,float,13500,13500,13500,3.159525,1557.433718
12,float,13500,13500,13500,3.162865,1555.789010
12,float,13500,13500,13500,3.164249,1555.108220
12,float,13500,13500,13500,3.162036,1556.196689
12,float,14000,14000,14000,3.487915,1573.432987
12,float,14000,14000,14000,3.478283,1577.789969
12,float,14000,14000,14000,3.475822,1578.906999
12,float,14000,14000,14000,3.497730,1569.017805
12,float,14000,14000,14000,3.495984,1569.801170
12,float,14000,14000,14000,3.491834,1571.666882
12,float,14000,14000,14000,3.487527,1573.608064
12,float,14500,14500,14500,3.856783,1580.915860
12,float,14500,14500,14500,3.875327,1573.351090
12,float,14500,14500,14500,3.866240,1577.049153
12,float,14500,14500,14500,3.860230,1579.504236
12,float,14500,14500,14500,3.860356,1579.452801
12,float,14500,14500,14500,3.857296,1580.705795
12,float,14500,14500,14500,3.858495,1580.214463
12,float,15000,15000,15000,4.213684,1601.923532
12,float,15000,15000,15000,4.209365,1603.567301
12,float,15000,15000,15000,4.218120,1600.239034
12,float,15000,15000,15000,4.216654,1600.795221
12,float,15000,15000,15000,4.211436,1602.778752
12,float,15000,15000,15000,4.210965,1602.957889
12,float,15000,15000,15000,4.213082,1602.152601
12,float,15500,15500,15500,4.621645,1611.493169
12,float,15500,15500,15500,4.615698,1613.569492
12,float,15500,15500,15500,4.609297,1615.810279
12,float,15500,15500,15500,4.617312,1613.005586
12,float,15500,15500,15500,4.617403,1612.973867
12,float,15500,15500,15500,4.617654,1612.885975
12,float,15500,15500,15500,4.612524,1614.679966
12,float,16000,16000,16000,5.131757,1596.334361
12,float,16000,16000,16000,5.106089,1604.359001
12,float,16000,16000,16000,5.107934,1603.779421
12,float,16000,16000,16000,5.105494,1604.545868
12,float,16000,16000,16000,5.097661,1607.011421
12,float,16000,16000,16000,5.095285,1607.761056
12,float,16000,16000,16000,5.102087,1605.617576
12,float,16500,16500,16500,5.721402,1570.288150
12,float,16500,16500,16500,5.701392,1575.799380
12,float,16500,16500,16500,5.696954,1577.026910
12,float,16500,16500,16500,5.687224,1579.725093
12,float,16500,16500,16500,5.695073,1577.547789
12,float,16500,16500,16500,5.709657,1573.518352
12,float,16500,16500,16500,5.690537,1578.805306
12,float,17000,17000,17000,6.282656,1563.988135
12,float,17000,17000,17000,6.273338,1566.311167
12,float,17000,17000,17000,6.263483,1568.775829
12,float,17000,17000,17000,6.272372,1566.552578
12,float,17000,17000,17000,6.276089,1565.624676
12,float,17000,17000,17000,6.267277,1567.825968
12,float,17000,17000,17000,6.288623,1562.504192
12,float,17500,17500,17500,6.780788,1580.752855
12,float,17500,17500,17500,6.838641,1567.380176
12,float,17500,17500,17500,6.842208,1566.563015
12,float,17500,17500,17500,6.847374,1565.381169
12,float,17500,17500,17500,6.839989,1567.071190
12,float,17500,17500,17500,6.847727,1565.300420
12,float,17500,17500,17500,6.848536,1565.115508
12,float,18000,18000,18000,7.446678,1566.335936
12,float,18000,18000,18000,7.468390,1561.782369
12,float,18000,18000,18000,7.442151,1567.288834
12,float,18000,18000,18000,7.443558,1566.992642
12,float,18000,18000,18000,7.447996,1566.058860
12,float,18000,18000,18000,7.280124,1602.170596
12,float,18000,18000,18000,7.466793,1562.116484
12,float,18500,18500,18500,7.880614,1606.886311
12,float,18500,18500,18500,7.887124,1605.559989
12,float,18500,18500,18500,7.896795,1603.593533
12,float,18500,18500,18500,7.891106,1604.749673
12,float,18500,18500,18500,7.889277,1605.121831
12,float,18500,18500,18500,7.896220,1603.710480
12,float,18500,18500,18500,7.893419,1604.279539
12,float,19000,19000,19000,8.692768,1578.093439
12,float,19000,19000,19000,8.705936,1575.706539
12,float,19000,19000,19000,8.701530,1576.504375
12,float,19000,19000,19000,8.692152,1578.205228
12,float,19000,19000,19000,8.693317,1577.993787
12,float,19000,19000,19000,8.698329,1577.084604
12,float,19000,19000,19000,8.690468,1578.510995
12,float,19500,19500,19500,9.425739,1573.324938
12,float,19500,19500,19500,9.426001,1573.281228
12,float,19500,19500,19500,9.446853,1569.808444
12,float,19500,19500,19500,9.426655,1573.172005
12,float,19500,19500,19500,9.442848,1570.474338
12,float,19500,19500,19500,9.418705,1574.499910
12,float,19500,19500,19500,9.428305,1572.896792
12,float,20000,20000,20000,10.209744,1567.130411
12,float,20000,20000,20000,10.205743,1567.744761
12,float,20000,20000,20000,10.182058,1571.391596
12,float,20000,20000,20000,10.207348,1567.498205
12,float,20000,20000,20000,10.212444,1566.716011
12,float,20000,20000,20000,10.215711,1566.214975
12,float,20000,20000,20000,10.209792,1567.123074
