omp_threads,type,n,m,k,time,GFlops
12,double,10500,10500,10500,2.831893,817.562736
12,double,10500,10500,10500,2.833407,817.125945
12,double,10500,10500,10500,2.834675,816.760178
12,double,10500,10500,10500,2.836592,816.208378
12,double,10500,10500,10500,2.835698,816.465589
12,double,10500,10500,10500,2.833531,817.090078
12,double,11000,11000,11000,3.239991,821.607118
12,double,11000,11000,11000,3.241422,821.244532
12,double,11000,11000,11000,3.242717,820.916635
12,double,11000,11000,11000,3.239619,821.701602
12,double,11000,11000,11000,3.243975,820.598063
12,double,11000,11000,11000,3.247685,819.660696
12,double,11000,11000,11000,3.238409,822.008473
12,double,11500,11500,11500,3.690878,824.126434
12,double,11500,11500,11500,3.689575,824.417415
12,double,11500,11500,11500,3.691009,824.097073
12,double,11500,11500,11500,3.690699,824.166390
12,double,11500,11500,11500,3.690398,824.233612
12,double,11500,11500,11500,3.690054,824.310329
12,double,11500,11500,11500,3.689873,824.350835
12,double,12000,12000,12000,4.202971,822.275541
12,double,12000,12000,12000,4.210080,820.886934
12,double,12000,12000,12000,4.203207,822.229272
12,double,12000,12000,12000,4.206419,821.601405
12,double,12000,12000,12000,4.207291,821.431185
12,double,12000,12000,12000,4.206587,821.568683
12,double,12000,12000,12000,4.203893,822.095186
12,double,12500,12500,12500,4.751000,822.195323
12,double,12500,12500,12500,4.751561,822.098295
12,double,12500,12500,12500,4.746527,822.970177
12,double,12500,12500,12500,4.753319,821.794244
12,double,12500,12500,12500,4.750721,822.243545
12,double,12500,12500,12500,4.752362,821.959731
12,double,12500,12500,12500,4.752222,821.983845
12,double,13000,13000,13000,5.335818,823.491341
12,double,13000,13000,13000,5.342979,822.387627
12,double,13000,13000,13000,5.334443,823.703646
12,double,13000,13000,13000,5.334481,823.697764
12,double,13000,13000,13000,5.331352,824.181189
12,double,13000,13000,13000,5.337447,823.240051
12,double,13000,13000,13000,5.337107,823.292460
12,double,13500,13500,13500,6.002523,819.780263
12,double,13500,13500,13500,6.011345,818.577213
12,double,13500,13500,13500,6.001012,819.986732
12,double,13500,13500,13500,6.008357,818.984334
12,double,13500,13500,13500,5.998784,820.291276
12,double,13500,13500,13500,5.999516,820.191202
12,double,13500,13500,13500,6.003077,819.704690
12,double,14000,14000,14000,6.661039,823.895473
12,double,14000,14000,14000,6.656703,824.432184
12,double,14000,14000,14000,6.662504,823.714380
12,double,14000,14000,14000,6.661877,823.791820
12,double,14000,14000,14000,6.657841,824.291220
12,double,14000,14000,14000,6.655565,824.573064
12,double,14000,14000,14000,6.662482,823.717006
12,double,14500,14500,14500,7.380829,826.092793
12,double,14500,14500,14500,7.395488,824.455378
12,double,14500,14500,14500,7.389554,825.117440
12,double,14500,14500,14500,7.383564,825.786858
12,double,14500,14500,14500,7.395860,824.413875
12,double,14500,14500,14500,7.382132,825.947080
12,double,14500,14500,14500,7.384072,825.730050
12,double,15000,15000,15000,8.197479,823.423871
12,double,15000,15000,15000,8.197333,823.438554
12,double,15000,15000,15000,8.195701,823.602558
12,double,15000,15000,15000,8.194766,823.696470
12,double,15000,15000,15000,8.194095,823.763953
12,double,15000,15000,15000,8.198254,823.345995
12,double,15000,15000,15000,8.194813,823.691796
12,double,15500,15500,15500,9.067511,821.366560
12,double,15500,15500,15500,9.064039,821.681161
12,double,15500,15500,15500,9.043858,823.514692
12,double,15500,15500,15500,9.036371,824.196980
12,double,15500,15500,15500,9.032645,824.537042
12,double,15500,15500,15500,9.062128,821.854435
12,double,15500,15500,15500,9.035513,824.275249
12,double,16000,16000,16000,9.922216,825.622034
12,double,16000,16000,16000,9.920456,825.768513
12,double,16000,16000,16000,9.923726,825.496407
12,double,16000,16000,16000,9.923639,825.503657
12,double,16000,16000,16000,9.921305,825.697799
12,double,16000,16000,16000,9.919295,825.865154
12,double,16000,16000,16000,9.924033,825.470857
12,double,16500,16500,16500,10.902813,824.030480
12,double,16500,16500,16500,10.899539,824.277990
12,double,16500,16500,16500,10.898446,824.360649
12,double,16500,16500,16500,10.896744,824.489392
12,double,16500,16500,16500,10.891101,824.916622
