omp_threads,type,n,m,k,time,GFlops
12,float,10000,10000,10000,1.266416,1579.259489
12,float,10000,10000,10000,1.267080,1578.432123
12,float,10000,10000,10000,1.259139,1588.387106
12,float,10500,10500,10500,1.452190,1594.315659
12,float,10500,10500,10500,1.450338,1596.351618
12,float,10500,10500,10500,1.452059,1594.459565
12,float,10500,10500,10500,1.453656,1592.708098
12,float,10500,10500,10500,1.451287,1595.307769
12,float,10500,10500,10500,1.451087,1595.527600
12,float,10500,10500,10500,1.452007,1594.517205
12,float,11000,11000,11000,1.670763,1593.283621
12,float,11000,11000,11000,1.668027,1595.897101
12,float,11000,11000,11000,1.669198,1594.777895
12,float,11000,11000,11000,1.667388,1596.509330
12,float,11000,11000,11000,1.668629,1595.321780
12,float,11000,11000,11000,1.666165,1597.680737
12,float,11000,11000,11000,1.667648,1596.260378
12,float,11500,11500,11500,1.901850,1599.363664
12,float,11500,11500,11500,1.901319,1599.810086
12,float,11500,11500,11500,1.902205,1599.065326
12,float,11500,11500,11500,1.900454,1600.538265
12,float,11500,11500,11500,1.901428,1599.718362
12,float,11500,11500,11500,1.900643,1600.379246
12,float,11500,11500,11500,1.901086,1600.006323
12,float,12000,12000,12000,2.180471,1584.978352
12,float,12000,12000,12000,2.189207,1578.654026
12,float,12000,12000,12000,2.187800,1579.669385
12,float,12000,12000,12000,2.172758,1590.604871
12,float,12000,12000,12000,2.181221,1584.433607
12,float,12000,12000,12000,2.176490,1587.877802
12,float,12000,12000,12000,2.176568,1587.820574
12,float,12500,12500,12500,2.445694,1597.194954
12,float,12500,12500,12500,2.450173,1594.275368
12,float,12500,12500,12500,2.446042,1596.967472
12,float,12500,12500,12500,2.446882,1596.419689
12,float,12500,12500,12500,2.452129,1593.003670
12,float,12500,12500,12500,2.447618,1595.939674
12,float,12500,12500,12500,2.451625,1593.331085
12,float,13000,13000,13000,2.749752,1597.962369
12,float,13000,13000,13000,2.749212,1598.275987
12,float,13000,13000,13000,2.747423,1599.316604
12,float,13000,13000,13000,2.751332,1597.044748
12,float,13000,13000,13000,2.748235,1598.844458
12,float,13000,13000,13000,2.750792,1597.357927
12,float,13000,13000,13000,2.747713,1599.148220
12,float,13500,13500,13500,3.076712,1599.353637
12,float,13500,13500,13500,3.078602,1598.371857
12,float,13500,13500,13500,3.078357,1598.498878
12,float,13500,13500,13500,3.076997,1599.205219
12,float,13500,13500,13500,3.078241,1598.559087
12,float,13500,13500,13500,3.080504,1597.384643
12,float,13500,13500,13500,3.075626,1599.918108
12,float,14000,14000,14000,3.402809,1612.785294
12,float,14000,14000,14000,3.402357,1612.999502
12,float,14000,14000,14000,3.403904,1612.266345
12,float,14000,14000,14000,3.407073,1610.766701
12,float,14000,14000,14000,3.401912,1613.210477
12,float,14000,14000,14000,3.403891,1612.272362
12,float,14000,14000,14000,3.401827,1613.250880
12,float,14500,14500,14500,3.783780,1611.417844
12,float,14500,14500,14500,3.795719,1606.349286
