omp_threads,type,n,m,k,time,GFlops
12,float,10000,10000,10000,1.253394,1595.667136
12,float,10000,10000,10000,1.255172,1593.406711
12,float,10000,10000,10000,1.253667,1595.319907
12,float,10000,10000,10000,1.254511,1594.246544
12,float,10500,10500,10500,1.437271,1610.865720
12,float,10500,10500,10500,1.434263,1614.243767
12,float,10500,10500,10500,1.433331,1615.293369
12,float,10500,10500,10500,1.436876,1611.307597
12,float,10500,10500,10500,1.434288,1614.215979
12,float,10500,10500,10500,1.433141,1615.507026
12,float,10500,10500,10500,1.432680,1616.026779
12,float,11000,11000,11000,1.651159,1612.200616
12,float,11000,11000,11000,1.651674,1611.697789
12,float,11000,11000,11000,1.651228,1612.133413
12,float,11000,11000,11000,1.650220,1613.118669
12,float,11000,11000,11000,1.651272,1612.090854
12,float,11000,11000,11000,1.651789,1611.585764
12,float,11000,11000,11000,1.649460,1613.861939
12,float,11500,11500,11500,1.851442,1642.908677
12,float,11500,11500,11500,1.852127,1642.300977
12,float,11500,11500,11500,1.854776,1639.955064
12,float,11500,11500,11500,1.852841,1641.668204
12,float,11500,11500,11500,1.853164,1641.382210
12,float,11500,11500,11500,1.852294,1642.153214
12,float,11500,11500,11500,1.853830,1640.792091
12,float,12000,12000,12000,2.120332,1629.933705
12,float,12000,12000,12000,2.122747,1628.079438
12,float,12000,12000,12000,2.120148,1630.075253
12,float,12000,12000,12000,2.121518,1629.022217
12,float,12000,12000,12000,2.123281,1627.669262
12,float,12000,12000,12000,2.125491,1625.977514
12,float,12000,12000,12000,2.121201,1629.265790
12,float,12500,12500,12500,2.406082,1623.489981
12,float,12500,12500,12500,2.404448,1624.593133
12,float,12500,12500,12500,2.406613,1623.131517
12,float,12500,12500,12500,2.408486,1621.869286
12,float,12500,12500,12500,2.409750,1621.018606
12,float,12500,12500,12500,2.403860,1624.990973
12,float,12500,12500,12500,2.404244,1624.731090
12,float,13000,13000,13000,2.695986,1629.830670
12,float,13000,13000,13000,2.686031,1635.870794
12,float,13000,13000,13000,2.687383,1635.047673
12,float,13000,13000,13000,2.689420,1633.809220
12,float,13000,13000,13000,2.687239,1635.135486
12,float,13000,13000,13000,2.689132,1633.984457
12,float,13000,13000,13000,2.686320,1635.694712
12,float,13500,13500,13500,3.032247,1622.806632
12,float,13500,13500,13500,3.036172,1620.708667
12,float,13500,13500,13500,3.030183,1623.911607
12,float,13500,13500,13500,3.027725,1625.230170
12,float,13500,13500,13500,3.027841,1625.167716
12,float,13500,13500,13500,3.057012,1609.659800
12,float,13500,13500,13500,3.028821,1624.642084
12,float,14000,14000,14000,3.367313,1629.786088
12,float,14000,14000,14000,3.364488,1631.154674
12,float,14000,14000,14000,3.369408,1628.772739
12,float,14000,14000,14000,3.359260,1633.693327
12,float,14000,14000,14000,3.358278,1634.170675
12,float,14000,14000,14000,3.371558,1627.733888
12,float,14000,14000,14000,3.394182,1616.884344
12,float,14500,14500,14500,3.759567,1621.795680
12,float,14500,14500,14500,3.733102,1633.293038
12,float,14500,14500,14500,3.728581,1635.273395
12,float,14500,14500,14500,3.727059,1635.941318
12,float,14500,14500,14500,3.730025,1634.640483
12,float,14500,14500,14500,3.729349,1634.936895
12,float,14500,14500,14500,3.729105,1635.043986
12,float,15000,15000,15000,4.139550,1630.612058
12,float,15000,15000,15000,4.147942,1627.313096
12,float,15000,15000,15000,4.167913,1619.515689
12,float,15000,15000,15000,4.135900,1632.051003
12,float,15000,15000,15000,4.140014,1630.429185
12,float,15000,15000,15000,4.135114,1632.361242
12,float,15000,15000,15000,4.134243,1632.705245
12,float,15500,15500,15500,4.538146,1641.143769
12,float,15500,15500,15500,4.532623,1643.143519
12,float,15500,15500,15500,4.538590,1640.983066
12,float,15500,15500,15500,4.538156,1641.140147
12,float,15500,15500,15500,4.541299,1640.004212
12,float,15500,15500,15500,4.534035,1642.631651
12,float,15500,15500,15500,4.543477,1639.218253
12,float,16000,16000,16000,5.033110,1627.622040
12,float,16000,16000,16000,5.036493,1626.528747
12,float,16000,16000,16000,5.027142,1629.554209
12,float,16000,16000,16000,5.070582,1615.593548
12,float,16000,16000,16000,5.031957,1627.994716
12,float,16000,16000,16000,5.034805,1627.073982
12,float,16000,16000,16000,5.037686,1626.143445
12,float,16500,16500,16500,5.525667,1625.912189
12,float,16500,16500,16500,5.518993,1627.878372
12,float,16500,16500,16500,5.514806,1629.114504
12,float,16500,16500,16500,5.534154,1623.419009
12,float,16500,16500,16500,5.508877,1630.867828
