threads,type,n,m,k,time,GFlops
1,double,10000,10000,10000,41.801938,47.844672
1,double,10000,10000,10000,41.904610,47.727445
1,double,10000,10000,10000,41.355129,48.361595
2,double,10000,10000,10000,21.271274,94.023517
2,double,10000,10000,10000,21.243419,94.146804
2,double,10000,10000,10000,21.449268,93.243276
3,double,10000,10000,10000,14.835138,134.815057
3,double,10000,10000,10000,14.610484,136.888006
3,double,10000,10000,10000,14.734230,135.738345
4,double,10000,10000,10000,11.601531,172.391034
4,double,10000,10000,10000,11.625623,172.033797
4,double,10000,10000,10000,11.612811,172.223591
5,double,10000,10000,10000,9.466810,211.264406
5,double,10000,10000,10000,9.509630,210.313123
5,double,10000,10000,10000,9.465851,211.285815
6,double,10000,10000,10000,7.982909,250.535240
6,double,10000,10000,10000,7.984542,250.484011
6,double,10000,10000,10000,8.058461,248.186352
7,double,10000,10000,10000,6.652775,300.626446
7,double,10000,10000,10000,6.416462,311.698237
7,double,10000,10000,10000,6.732886,297.049436
8,double,10000,10000,10000,5.750396,347.802147
8,double,10000,10000,10000,5.755062,347.520151
8,double,10000,10000,10000,5.817166,343.810018
9,double,10000,10000,10000,5.485538,364.595054
9,double,10000,10000,10000,5.487195,364.484955
9,double,10000,10000,10000,5.479200,365.016771
10,double,10000,10000,10000,5.051268,395.940170
10,double,10000,10000,10000,5.044540,396.468254
10,double,10000,10000,10000,5.046128,396.343503
11,double,10000,10000,10000,3.993479,500.816409
11,double,10000,10000,10000,4.095231,488.372884
11,double,10000,10000,10000,4.005172,499.354390
12,double,10000,10000,10000,3.894049,513.604194
12,double,10000,10000,10000,3.903683,512.336628
12,double,10000,10000,10000,3.917442,510.537202
13,double,10000,10000,10000,3.942923,507.237949
13,double,10000,10000,10000,4.007369,499.080520
13,double,10000,10000,10000,3.915515,510.788469
14,double,10000,10000,10000,3.747067,533.750839
14,double,10000,10000,10000,3.746107,533.887600
14,double,10000,10000,10000,3.735332,535.427672
15,double,10000,10000,10000,3.615529,553.169371
15,double,10000,10000,10000,3.605885,554.648932
15,double,10000,10000,10000,3.619262,552.598782
16,double,10000,10000,10000,2.907658,687.838828
16,double,10000,10000,10000,2.901425,689.316485
16,double,10000,10000,10000,2.877931,694.943596
18,double,10000,10000,10000,3.037226,658.495633
18,double,10000,10000,10000,3.041438,657.583751
18,double,10000,10000,10000,3.014981,663.354167
18,double,10000,10000,10000,3.045980,656.603026
18,double,10000,10000,10000,3.042395,657.376807
20,double,10000,10000,10000,2.447966,817.004691
20,double,10000,10000,10000,2.485877,804.544983
20,double,10000,10000,10000,2.446955,817.342253
20,double,10000,10000,10000,2.452164,815.606192
20,double,10000,10000,10000,2.447630,817.117094
22,double,10000,10000,10000,2.749471,727.412571
22,double,10000,10000,10000,2.705634,739.198305
22,double,10000,10000,10000,2.729562,732.718227
22,double,10000,10000,10000,2.741654,729.486728
22,double,10000,10000,10000,2.686552,744.448586
24,double,10000,10000,10000,2.440886,819.374696
24,double,10000,10000,10000,2.420719,826.200666
24,double,10000,10000,10000,2.414624,828.286461
24,double,10000,10000,10000,2.442170,818.943809
24,double,10000,10000,10000,2.416277,827.719653
26,double,10000,10000,10000,2.574108,776.968299
26,double,10000,10000,10000,2.450109,816.290078
26,double,10000,10000,10000,2.580550,775.028567
26,double,10000,10000,10000,2.571120,777.871233
26,double,10000,10000,10000,2.577658,775.898054
28,double,10000,10000,10000,2.210533,904.759181
28,double,10000,10000,10000,2.265192,882.927360
28,double,10000,10000,10000,2.215849,902.588385
28,double,10000,10000,10000,2.211420,904.396181
28,double,10000,10000,10000,2.214176,903.270434
30,double,10000,10000,10000,2.189858,913.301322
30,double,10000,10000,10000,2.186230,914.816749
30,double,10000,10000,10000,2.167499,922.722591
30,double,10000,10000,10000,2.160591,925.672807
30,double,10000,10000,10000,2.159370,926.195900
32,double,10000,10000,10000,2.146621,931.697034
32,double,10000,10000,10000,2.158714,926.477395
32,double,10000,10000,10000,2.236688,894.179291
32,double,10000,10000,10000,2.234996,894.856212
32,double,10000,10000,10000,2.255394,886.762994
34,double,10000,10000,10000,2.269613,881.207374
34,double,10000,10000,10000,2.297849,870.379060
34,double,10000,10000,10000,2.183738,915.860903
34,double,10000,10000,10000,2.178138,918.215651
34,double,10000,10000,10000,2.191770,912.504650
36,double,10000,10000,10000,2.151407,929.624141
36,double,10000,10000,10000,2.158029,926.771758
36,double,10000,10000,10000,2.057427,972.087719
36,double,10000,10000,10000,2.066458,967.839707
36,double,10000,10000,10000,2.045384,977.811296
38,double,10000,10000,10000,2.167156,922.868531
38,double,10000,10000,10000,2.167453,922.742011
38,double,10000,10000,10000,2.082983,960.161563
38,double,10000,10000,10000,2.163670,924.355250
38,double,10000,10000,10000,2.060896,970.451508
40,double,10000,10000,10000,2.123358,941.904341
40,double,10000,10000,10000,2.131130,938.469045
40,double,10000,10000,10000,2.250382,888.737947
40,double,10000,10000,10000,2.229203,897.181679
40,double,10000,10000,10000,2.237797,893.736303
42,double,10000,10000,10000,2.080036,961.521717
42,double,10000,10000,10000,2.197119,910.283076
42,double,10000,10000,10000,2.187416,914.320667
42,double,10000,10000,10000,2.184438,915.567308
42,double,10000,10000,10000,2.195511,910.949572
44,double,10000,10000,10000,2.403639,832.071646
44,double,10000,10000,10000,2.386933,837.895354
44,double,10000,10000,10000,2.176261,919.007242
44,double,10000,10000,10000,2.389744,836.909762
44,double,10000,10000,10000,2.395424,834.925341
46,double,10000,10000,10000,2.098721,952.961263
46,double,10000,10000,10000,2.092676,955.714338
46,double,10000,10000,10000,2.085009,959.228479
46,double,10000,10000,10000,2.104552,950.321098
46,double,10000,10000,10000,2.100316,952.237796
48,double,10000,10000,10000,2.161905,925.110171
48,double,10000,10000,10000,2.158336,926.639702
48,double,10000,10000,10000,2.144102,932.791505
48,double,10000,10000,10000,2.155684,927.779623
48,double,10000,10000,10000,2.165703,923.487718
50,double,10000,10000,10000,2.343053,853.587255
50,double,10000,10000,10000,2.345486,852.701814
50,double,10000,10000,10000,2.347632,851.922116
50,double,10000,10000,10000,2.357470,848.367190
50,double,10000,10000,10000,2.362191,846.671717
52,double,10000,10000,10000,2.504679,798.505370
52,double,10000,10000,10000,2.506769,797.839867
52,double,10000,10000,10000,2.505211,798.335972
52,double,10000,10000,10000,2.499233,800.245538
52,double,10000,10000,10000,2.377843,841.098432
54,double,10000,10000,10000,2.249986,888.894376
54,double,10000,10000,10000,2.243870,891.317429
54,double,10000,10000,10000,2.233699,895.375648
54,double,10000,10000,10000,2.242566,891.835605
54,double,10000,10000,10000,2.227175,897.998540
56,double,10000,10000,10000,2.360477,847.286377
56,double,10000,10000,10000,2.351036,850.688867
56,double,10000,10000,10000,2.367690,844.705288
