threads,type,n,m,k,time,GFlops
1,double,10000,10000,10000,42.855029,46.668969
1,double,10000,10000,10000,42.813906,46.713794
1,double,10000,10000,10000,42.846527,46.678229
2,double,10000,10000,10000,23.035563,86.822277
2,double,10000,10000,10000,23.021374,86.875787
2,double,10000,10000,10000,22.947004,87.157349
3,double,10000,10000,10000,15.560296,128.532257
3,double,10000,10000,10000,15.581274,128.359208
3,double,10000,10000,10000,15.483359,129.170936
4,double,10000,10000,10000,12.161082,164.459055
4,double,10000,10000,10000,12.203127,163.892422
4,double,10000,10000,10000,12.156524,164.520719
5,double,10000,10000,10000,9.279164,215.536665
5,double,10000,10000,10000,9.280612,215.503032
5,double,10000,10000,10000,9.349331,213.919055
6,double,10000,10000,10000,7.856927,254.552451
6,double,10000,10000,10000,7.925557,252.348194
6,double,10000,10000,10000,7.954684,251.424202
7,double,10000,10000,10000,6.508068,307.310841
7,double,10000,10000,10000,6.659609,300.317926
7,double,10000,10000,10000,6.512070,307.121984
8,double,10000,10000,10000,6.156660,324.851460
8,double,10000,10000,10000,6.120856,326.751662
8,double,10000,10000,10000,6.155617,324.906514
9,double,10000,10000,10000,5.241806,381.547892
9,double,10000,10000,10000,5.234717,382.064566
9,double,10000,10000,10000,5.311455,376.544623
10,double,10000,10000,10000,4.820427,414.901010
10,double,10000,10000,10000,4.754321,420.669931
10,double,10000,10000,10000,4.676057,427.710748
11,double,10000,10000,10000,4.216442,474.333626
11,double,10000,10000,10000,4.242410,471.430134
11,double,10000,10000,10000,4.239818,471.718358
12,double,10000,10000,10000,4.165599,480.123064
12,double,10000,10000,10000,4.184567,477.946724
12,double,10000,10000,10000,4.145416,482.460607
13,double,10000,10000,10000,3.629096,551.101411
13,double,10000,10000,10000,3.786445,528.199959
13,double,10000,10000,10000,3.670504,544.884312
14,double,10000,10000,10000,3.387514,590.403393
14,double,10000,10000,10000,3.385183,590.810033
14,double,10000,10000,10000,3.372604,593.013605
15,double,10000,10000,10000,3.236859,617.882939
15,double,10000,10000,10000,3.372638,593.007693
15,double,10000,10000,10000,3.248012,615.761243
16,double,10000,10000,10000,3.451490,579.459802
16,double,10000,10000,10000,3.417673,585.193571
16,double,10000,10000,10000,3.404004,587.543378
18,double,10000,10000,10000,3.175837,629.755182
18,double,10000,10000,10000,3.184224,628.096423
18,double,10000,10000,10000,3.168147,631.283823
18,double,10000,10000,10000,3.135621,637.832156
18,double,10000,10000,10000,3.167925,631.328174
20,double,10000,10000,10000,3.550285,563.335083
20,double,10000,10000,10000,3.589045,557.251236
20,double,10000,10000,10000,3.588472,557.340293
20,double,10000,10000,10000,3.554538,562.661065
20,double,10000,10000,10000,3.556871,562.292040
22,double,10000,10000,10000,3.265903,612.388107
22,double,10000,10000,10000,2.890613,691.894796
22,double,10000,10000,10000,3.266906,612.200008
22,double,10000,10000,10000,3.251939,615.017606
22,double,10000,10000,10000,3.254045,614.619718
24,double,10000,10000,10000,3.414767,585.691416
24,double,10000,10000,10000,3.406139,587.175072
24,double,10000,10000,10000,3.400271,588.188430
24,double,10000,10000,10000,3.405460,587.292210
24,double,10000,10000,10000,3.413354,585.933907
26,double,10000,10000,10000,3.439916,581.409580
26,double,10000,10000,10000,3.429950,583.098830
26,double,10000,10000,10000,3.418670,585.022837
26,double,10000,10000,10000,3.432971,582.585832
26,double,10000,10000,10000,3.431349,582.861161
28,double,10000,10000,10000,3.398029,588.576413
28,double,10000,10000,10000,2.824698,708.040341
28,double,10000,10000,10000,3.406755,587.068909
28,double,10000,10000,10000,3.388225,590.279622
28,double,10000,10000,10000,3.404755,587.413804
30,double,10000,10000,10000,3.263274,612.881433
30,double,10000,10000,10000,3.266274,612.318555
30,double,10000,10000,10000,3.261574,613.200846
30,double,10000,10000,10000,3.266879,612.205098
30,double,10000,10000,10000,3.248684,615.633834
32,double,10000,10000,10000,3.315759,603.180164
32,double,10000,10000,10000,3.366980,594.004140
32,double,10000,10000,10000,3.344112,598.066064
32,double,10000,10000,10000,3.366993,594.001856
32,double,10000,10000,10000,3.333258,600.013522
34,double,10000,10000,10000,3.232888,618.641930
34,double,10000,10000,10000,3.196110,625.760731
34,double,10000,10000,10000,3.193382,626.295342
34,double,10000,10000,10000,3.202412,624.529330
34,double,10000,10000,10000,3.181948,628.545822
36,double,10000,10000,10000,3.471359,576.143159
36,double,10000,10000,10000,3.576879,559.146621
36,double,10000,10000,10000,3.590151,557.079655
36,double,10000,10000,10000,3.459686,578.087209
36,double,10000,10000,10000,3.475441,575.466546
38,double,10000,10000,10000,3.324070,601.672068
38,double,10000,10000,10000,3.308262,604.547088
38,double,10000,10000,10000,3.326450,601.241502
38,double,10000,10000,10000,3.334086,599.864564
38,double,10000,10000,10000,3.326400,601.250635
40,double,10000,10000,10000,2.791881,716.362969
40,double,10000,10000,10000,3.334796,599.736910
40,double,10000,10000,10000,3.376740,592.287172
40,double,10000,10000,10000,3.291679,607.592657
40,double,10000,10000,10000,3.293154,607.320579
42,double,10000,10000,10000,3.260526,613.397970
42,double,10000,10000,10000,3.278701,609.997686
42,double,10000,10000,10000,3.284402,608.938834
42,double,10000,10000,10000,3.293680,607.223444
42,double,10000,10000,10000,3.303473,605.423381
44,double,10000,10000,10000,3.339685,598.858911
44,double,10000,10000,10000,3.297366,606.544729
44,double,10000,10000,10000,3.350498,596.926132
44,double,10000,10000,10000,3.335940,599.531189
44,double,10000,10000,10000,3.341062,598.612069
46,double,10000,10000,10000,3.353615,596.371328
46,double,10000,10000,10000,3.405123,587.350291
46,double,10000,10000,10000,3.461579,577.771042
46,double,10000,10000,10000,3.339672,598.861202
46,double,10000,10000,10000,3.383940,591.027099
48,double,10000,10000,10000,3.396219,588.890182
48,double,10000,10000,10000,3.387205,590.457363
48,double,10000,10000,10000,3.339181,598.949265
48,double,10000,10000,10000,3.405597,587.268522
48,double,10000,10000,10000,3.407184,586.994963
50,double,10000,10000,10000,3.386978,590.496904
50,double,10000,10000,10000,3.413816,585.854596
50,double,10000,10000,10000,3.368850,593.674418
50,double,10000,10000,10000,3.454885,578.890542
50,double,10000,10000,10000,3.379726,591.763966
52,double,10000,10000,10000,3.431592,582.819901
52,double,10000,10000,10000,3.431651,582.809837
52,double,10000,10000,10000,3.378672,591.948546
52,double,10000,10000,10000,3.435733,582.117471
52,double,10000,10000,10000,3.407262,586.981554
54,double,10000,10000,10000,3.436177,582.042122
54,double,10000,10000,10000,3.399807,588.268623
54,double,10000,10000,10000,3.402251,587.846162
54,double,10000,10000,10000,3.411918,586.180504
54,double,10000,10000,10000,3.401710,587.939596
56,double,10000,10000,10000,3.413699,585.874742
56,double,10000,10000,10000,3.383729,591.063903
56,double,10000,10000,10000,3.407090,587.011173
56,double,10000,10000,10000,3.410522,586.420518
56,double,10000,10000,10000,3.388425,590.244663
58,double,10000,10000,10000,3.373174,592.913338
58,double,10000,10000,10000,3.407328,586.970167
58,double,10000,10000,10000,3.436998,581.903085
58,double,10000,10000,10000,3.409422,586.609621
58,double,10000,10000,10000,3.384233,590.975800
60,double,10000,10000,10000,3.311919,603.879452
60,double,10000,10000,10000,3.311025,604.042568
60,double,10000,10000,10000,3.362547,594.787294
60,double,10000,10000,10000,3.321678,602.105393
60,double,10000,10000,10000,3.329758,600.644216
62,double,10000,10000,10000,3.491745,572.779490
62,double,10000,10000,10000,3.372724,592.992480
62,double,10000,10000,10000,3.501039,571.259051
62,double,10000,10000,10000,3.405475,587.289542
62,double,10000,10000,10000,3.375702,592.469323
64,double,10000,10000,10000,3.386012,590.665277
64,double,10000,10000,10000,3.325264,601.455959
64,double,10000,10000,10000,3.357586,595.665982
64,double,10000,10000,10000,3.309457,604.328833
64,double,10000,10000,10000,3.310030,604.224096
