threads,type,n,m,k,time,GFlops
1,double,10000,10000,10000,42.725483,46.810472
1,double,10000,10000,10000,42.755230,46.777903
1,double,10000,10000,10000,42.778755,46.752179
2,double,10000,10000,10000,21.726559,92.053234
2,double,10000,10000,10000,21.743455,91.981702
2,double,10000,10000,10000,21.806789,91.714557
3,double,10000,10000,10000,14.554510,137.414450
3,double,10000,10000,10000,14.535316,137.595908
3,double,10000,10000,10000,14.578494,137.188383
4,double,10000,10000,10000,11.446659,174.723466
4,double,10000,10000,10000,11.375274,175.819944
4,double,10000,10000,10000,11.413806,175.226390
5,double,10000,10000,10000,8.884520,225.110654
5,double,10000,10000,10000,8.952498,223.401345
5,double,10000,10000,10000,8.905400,224.582828
6,double,10000,10000,10000,7.554073,264.757834
6,double,10000,10000,10000,7.506262,266.444196
6,double,10000,10000,10000,7.542731,265.155946
7,double,10000,10000,10000,6.511537,307.147145
7,double,10000,10000,10000,6.514863,306.990331
7,double,10000,10000,10000,6.511692,307.139836
8,double,10000,10000,10000,6.002363,333.202117
8,double,10000,10000,10000,6.035784,331.357111
8,double,10000,10000,10000,6.033059,331.506779
9,double,10000,10000,10000,5.216946,383.366073
9,double,10000,10000,10000,5.235151,382.032893
9,double,10000,10000,10000,5.232661,382.214673
10,double,10000,10000,10000,4.819079,415.017071
10,double,10000,10000,10000,4.788066,417.705220
10,double,10000,10000,10000,4.806516,416.101784
11,double,10000,10000,10000,4.434295,451.030034
11,double,10000,10000,10000,4.419490,452.540925
11,double,10000,10000,10000,4.434059,451.054033
12,double,10000,10000,10000,4.203046,475.845404
12,double,10000,10000,10000,4.211955,474.838912
12,double,10000,10000,10000,4.216763,474.297443
13,double,10000,10000,10000,3.832841,521.806165
13,double,10000,10000,10000,3.822892,523.164120
13,double,10000,10000,10000,3.834200,521.621181
14,double,10000,10000,10000,3.620689,552.380998
14,double,10000,10000,10000,3.613279,553.513809
14,double,10000,10000,10000,3.624543,551.793660
15,double,10000,10000,10000,3.417546,585.215317
15,double,10000,10000,10000,3.406228,587.159785
15,double,10000,10000,10000,3.390192,589.937045
16,double,10000,10000,10000,3.884404,514.879438
16,double,10000,10000,10000,3.918640,510.381214
16,double,10000,10000,10000,3.884267,514.897621
18,double,10000,10000,10000,2.940916,680.060188
18,double,10000,10000,10000,2.993031,668.218840
18,double,10000,10000,10000,2.966892,674.106057
18,double,10000,10000,10000,2.947432,678.556702
18,double,10000,10000,10000,2.886289,692.931388
20,double,10000,10000,10000,2.848424,702.142734
20,double,10000,10000,10000,2.816350,710.139115
20,double,10000,10000,10000,2.789781,716.902033
20,double,10000,10000,10000,2.769481,722.157079
20,double,10000,10000,10000,2.739651,730.019900
22,double,10000,10000,10000,2.523243,792.630906
22,double,10000,10000,10000,2.640686,757.378935
22,double,10000,10000,10000,2.513418,795.729029
22,double,10000,10000,10000,2.509435,796.992065
22,double,10000,10000,10000,2.505950,798.100431
24,double,10000,10000,10000,2.510269,796.727348
24,double,10000,10000,10000,2.497388,800.836729
24,double,10000,10000,10000,2.494352,801.811532
24,double,10000,10000,10000,2.520769,793.408779
24,double,10000,10000,10000,2.498863,800.363981
26,double,10000,10000,10000,2.305582,867.460111
26,double,10000,10000,10000,2.323471,860.781270
26,double,10000,10000,10000,2.320057,862.047602
26,double,10000,10000,10000,2.294125,871.791982
26,double,10000,10000,10000,2.299540,869.739331
28,double,10000,10000,10000,2.324309,860.470663
28,double,10000,10000,10000,2.302019,868.802722
28,double,10000,10000,10000,2.326642,859.607853
28,double,10000,10000,10000,2.331269,857.901924
28,double,10000,10000,10000,2.280245,877.098738
30,double,10000,10000,10000,2.132820,937.725857
30,double,10000,10000,10000,2.110844,947.488375
30,double,10000,10000,10000,2.103341,950.868326
30,double,10000,10000,10000,2.123343,941.910932
30,double,10000,10000,10000,2.106174,949.589173
32,double,10000,10000,10000,2.185889,914.959577
32,double,10000,10000,10000,2.193653,911.721369
32,double,10000,10000,10000,2.261516,884.362397
32,double,10000,10000,10000,2.256963,886.146751
32,double,10000,10000,10000,2.191781,912.499729
34,double,10000,10000,10000,1.848084,1082.201682
34,double,10000,10000,10000,1.834930,1089.960120
34,double,10000,10000,10000,1.836794,1088.853730
34,double,10000,10000,10000,1.850993,1080.501180
34,double,10000,10000,10000,1.830037,1092.874345
36,double,10000,10000,10000,1.825646,1095.502599
36,double,10000,10000,10000,1.903110,1050.911154
36,double,10000,10000,10000,1.851921,1079.959858
36,double,10000,10000,10000,1.871365,1068.738634
36,double,10000,10000,10000,1.869934,1069.556669
38,double,10000,10000,10000,1.756622,1138.548606
38,double,10000,10000,10000,1.742892,1147.517906
38,double,10000,10000,10000,1.773803,1127.520829
38,double,10000,10000,10000,1.746978,1144.834226
38,double,10000,10000,10000,1.741938,1148.146286
40,double,10000,10000,10000,1.828740,1093.649119
40,double,10000,10000,10000,1.916370,1043.639757
40,double,10000,10000,10000,1.793362,1115.223768
40,double,10000,10000,10000,1.880336,1063.639750
40,double,10000,10000,10000,1.762878,1134.508178
42,double,10000,10000,10000,1.652596,1210.217289
42,double,10000,10000,10000,1.648850,1212.966751
42,double,10000,10000,10000,1.653214,1209.764837
42,double,10000,10000,10000,1.658821,1205.675268
42,double,10000,10000,10000,1.662282,1203.164926
44,double,10000,10000,10000,1.737220,1151.264921
44,double,10000,10000,10000,1.845897,1083.483939
44,double,10000,10000,10000,1.791947,1116.104574
