threads,type,n,m,k,time,GFlops
1,double,10000,10000,10000,41.515774,48.174460
1,double,10000,10000,10000,41.567226,48.114829
1,double,10000,10000,10000,41.638573,48.032386
2,double,10000,10000,10000,20.906736,95.662949
2,double,10000,10000,10000,20.904985,95.670961
2,double,10000,10000,10000,20.863530,95.861054
3,double,10000,10000,10000,14.090937,141.935201
3,double,10000,10000,10000,14.084882,141.996217
3,double,10000,10000,10000,14.083929,142.005832
4,double,10000,10000,10000,10.544789,189.667143
4,double,10000,10000,10000,10.561137,189.373545
4,double,10000,10000,10000,10.553647,189.507953
5,double,10000,10000,10000,8.477213,235.926608
5,double,10000,10000,10000,8.464414,236.283350
5,double,10000,10000,10000,8.461651,236.360488
6,double,10000,10000,10000,7.180175,278.544738
6,double,10000,10000,10000,7.177437,278.651000
6,double,10000,10000,10000,7.181075,278.509827
7,double,10000,10000,10000,6.156687,324.850044
7,double,10000,10000,10000,6.178290,323.714190
7,double,10000,10000,10000,6.163822,324.474030
8,double,10000,10000,10000,5.432783,368.135471
8,double,10000,10000,10000,5.427264,368.509806
8,double,10000,10000,10000,5.457010,366.501057
9,double,10000,10000,10000,4.888456,409.127171
9,double,10000,10000,10000,4.891074,408.908138
9,double,10000,10000,10000,4.880922,409.758633
10,double,10000,10000,10000,4.346797,460.108861
10,double,10000,10000,10000,4.347785,460.004385
10,double,10000,10000,10000,4.346522,460.137990
11,double,10000,10000,10000,4.077705,490.471969
11,double,10000,10000,10000,4.072097,491.147482
11,double,10000,10000,10000,4.072291,491.124039
12,double,10000,10000,10000,3.684062,542.879052
12,double,10000,10000,10000,3.675779,544.102336
12,double,10000,10000,10000,3.681402,543.271280
13,double,10000,10000,10000,3.439163,581.536860
13,double,10000,10000,10000,3.437454,581.826046
13,double,10000,10000,10000,3.443419,580.818021
14,double,10000,10000,10000,3.326181,601.290105
14,double,10000,10000,10000,3.321531,602.132030
14,double,10000,10000,10000,3.329276,600.731219
15,double,10000,10000,10000,3.156836,633.545806
15,double,10000,10000,10000,3.138912,637.163449
15,double,10000,10000,10000,3.153579,634.200130
16,double,10000,10000,10000,2.880428,694.341352
16,double,10000,10000,10000,2.893947,691.097762
16,double,10000,10000,10000,2.884757,693.299304
18,double,10000,10000,10000,2.631728,759.956868
18,double,10000,10000,10000,2.623824,762.246215
18,double,10000,10000,10000,2.635633,758.830972
18,double,10000,10000,10000,2.631044,760.154502
18,double,10000,10000,10000,2.629522,760.594514
20,double,10000,10000,10000,2.314027,864.294217
20,double,10000,10000,10000,2.317210,863.106919
20,double,10000,10000,10000,2.321476,861.520899
20,double,10000,10000,10000,2.316520,863.364101
20,double,10000,10000,10000,2.318349,862.682801
22,double,10000,10000,10000,2.250382,888.737892
22,double,10000,10000,10000,2.250383,888.737762
22,double,10000,10000,10000,2.254260,887.208932
22,double,10000,10000,10000,2.250266,888.783916
22,double,10000,10000,10000,2.248062,889.655092
24,double,10000,10000,10000,2.069450,966.440133
24,double,10000,10000,10000,2.062813,969.549860
24,double,10000,10000,10000,2.069537,966.399596
24,double,10000,10000,10000,2.057633,971.990822
24,double,10000,10000,10000,2.060574,970.603138
26,double,10000,10000,10000,1.917006,1043.293630
26,double,10000,10000,10000,1.920734,1041.268448
26,double,10000,10000,10000,1.932426,1034.968239
26,double,10000,10000,10000,1.921327,1040.947438
26,double,10000,10000,10000,1.924191,1039.398122
28,double,10000,10000,10000,1.909280,1047.515388
28,double,10000,10000,10000,1.907382,1048.557433
28,double,10000,10000,10000,1.887660,1059.512659
28,double,10000,10000,10000,1.884272,1061.417955
28,double,10000,10000,10000,1.910425,1046.887446
30,double,10000,10000,10000,1.900124,1052.562717
30,double,10000,10000,10000,1.888452,1059.068661
30,double,10000,10000,10000,1.891473,1057.376808
30,double,10000,10000,10000,1.887505,1059.600051
30,double,10000,10000,10000,1.883009,1062.129936
32,double,10000,10000,10000,1.723668,1160.316286
32,double,10000,10000,10000,1.721779,1161.589325
32,double,10000,10000,10000,1.720016,1162.779840
32,double,10000,10000,10000,1.721514,1161.768245
32,double,10000,10000,10000,1.722285,1161.247812
34,double,10000,10000,10000,1.681081,1189.710744
34,double,10000,10000,10000,1.728710,1156.932228
34,double,10000,10000,10000,1.701118,1175.697424
34,double,10000,10000,10000,1.685496,1186.594311
34,double,10000,10000,10000,1.680681,1189.993577
36,double,10000,10000,10000,1.648870,1212.951969
36,double,10000,10000,10000,1.672913,1195.519177
36,double,10000,10000,10000,1.649297,1212.637928
36,double,10000,10000,10000,1.664181,1201.792132
36,double,10000,10000,10000,1.645654,1215.322128
38,double,10000,10000,10000,1.605363,1245.823853
38,double,10000,10000,10000,1.595468,1253.550662
38,double,10000,10000,10000,1.588990,1258.660873
38,double,10000,10000,10000,1.588061,1259.397727
38,double,10000,10000,10000,1.588518,1259.034810
40,double,10000,10000,10000,1.557777,1283.880684
40,double,10000,10000,10000,1.533875,1303.887521
40,double,10000,10000,10000,1.514950,1320.175460
40,double,10000,10000,10000,1.508114,1326.159329
40,double,10000,10000,10000,1.509154,1325.246085
42,double,10000,10000,10000,1.595186,1253.772250
42,double,10000,10000,10000,1.643572,1216.862054
42,double,10000,10000,10000,1.650639,1211.651701
42,double,10000,10000,10000,1.648882,1212.942939
42,double,10000,10000,10000,1.591492,1256.682318
44,double,10000,10000,10000,1.485761,1346.111359
44,double,10000,10000,10000,1.477660,1353.491316
44,double,10000,10000,10000,1.474734,1356.176330
44,double,10000,10000,10000,1.491590,1340.850609
44,double,10000,10000,10000,1.485524,1346.326041
46,double,10000,10000,10000,1.450894,1378.460141
46,double,10000,10000,10000,1.455844,1373.773110
46,double,10000,10000,10000,1.470720,1359.877815
46,double,10000,10000,10000,1.449250,1380.024201
46,double,10000,10000,10000,1.428669,1399.904555
48,double,10000,10000,10000,1.417213,1411.220253
48,double,10000,10000,10000,1.418500,1409.940347
48,double,10000,10000,10000,1.355696,1475.257449
48,double,10000,10000,10000,1.352475,1478.770383
48,double,10000,10000,10000,1.346462,1485.374341
50,double,10000,10000,10000,1.342502,1489.755914
50,double,10000,10000,10000,1.286006,1555.202638
50,double,10000,10000,10000,1.338071,1494.689145
50,double,10000,10000,10000,1.287008,1553.992200
50,double,10000,10000,10000,1.292340,1547.580058
52,double,10000,10000,10000,1.333878,1499.388059
52,double,10000,10000,10000,1.257778,1590.106093
52,double,10000,10000,10000,1.256046,1592.297812
52,double,10000,10000,10000,1.252551,1596.741830
52,double,10000,10000,10000,1.341977,1490.338989
54,double,10000,10000,10000,1.309443,1527.366778
54,double,10000,10000,10000,1.301584,1536.589586
54,double,10000,10000,10000,1.301845,1536.281558
54,double,10000,10000,10000,1.312170,1524.193155
54,double,10000,10000,10000,1.337912,1494.866894
56,double,10000,10000,10000,1.300938,1537.352640
56,double,10000,10000,10000,1.380954,1448.274531
56,double,10000,10000,10000,1.287931,1552.878732
56,double,10000,10000,10000,1.301372,1536.839801
56,double,10000,10000,10000,1.300872,1537.430003
58,double,10000,10000,10000,1.329548,1504.270113
58,double,10000,10000,10000,1.324788,1509.675589
58,double,10000,10000,10000,1.333191,1500.159793
58,double,10000,10000,10000,1.335705,1497.336908
58,double,10000,10000,10000,1.328085,1505.927263
60,double,10000,10000,10000,1.400396,1428.167223
60,double,10000,10000,10000,1.284140,1557.462170
60,double,10000,10000,10000,1.414369,1414.058383
60,double,10000,10000,10000,1.309912,1526.820047
60,double,10000,10000,10000,1.405195,1423.289664
62,double,10000,10000,10000,1.167438,1713.153577
62,double,10000,10000,10000,1.173890,1703.736907
62,double,10000,10000,10000,1.168816,1711.132893
62,double,10000,10000,10000,1.301251,1536.982029
62,double,10000,10000,10000,1.194571,1674.240704
64,double,10000,10000,10000,1.400377,1428.187255
64,double,10000,10000,10000,1.419361,1409.085107
64,double,10000,10000,10000,1.415479,1412.949375
64,double,10000,10000,10000,1.404347,1424.149937
64,double,10000,10000,10000,1.407646,1420.811830
1,double,10000,10000,10000,41.537671,48.149064
1,double,10000,10000,10000,41.453578,48.246740
1,double,10000,10000,10000,41.529643,48.158372
2,double,10000,10000,10000,20.855869,95.896270
2,double,10000,10000,10000,20.969861,95.374974
